#x         X-corr 
1.50046565     4.959972858
1.50046585     6.060908318
1.50046605     5.903866291
1.50046625     6.048369408
1.50046645     4.96170187
1.50046665     4.530014038
1.50046685     3.648416519
1.50046705     2.81815815
1.50046725     2.27524662
1.50046745     1.22028923
1.50046765     1.296005368
1.50046785     1.064175844
1.50046805     2.275022507
1.50046825     2.725079536
1.50046845     3.977287292
1.50046865     4.4755826
1.50046885     5.431979179
1.50046905     6.189563274
1.50046925     6.033737183
1.50046945     6.003978729
1.50046965     4.754183292
1.50046985     4.122791767
1.50047005     4.103359699
1.50047025     4.161786079
1.50047045     5.503260612
1.50047065     6.07510519
1.50047085     6.374374866
1.50047105     5.846161366
1.50047125     3.859081745
1.50047145     2.175054789
1.50047165     1.870680928
1.50047185     4.423122406
1.50047205     6.013236523
1.50047225     7.668125153
1.50047245     7.767306805
1.50047265     7.224354267
1.50047285     6.48436594
1.50047305     4.637878418
1.50047325     3.894370556
1.50047345     2.664970875
1.50047365     2.495244026
1.50047385     1.960588098
1.50047405     1.77054441
1.50047425     1.410217285
1.50047445     1.022407293
1.50047465     2.195799828
1.50047485     3.713953495
1.50047505     4.659504414
1.50047525     6.858242035
1.50047545     8.499783516
1.50047565     10.53995609
1.50047585     11.33629799
1.50047605     10.23270702
1.50047625     8.227497101
1.50047645     4.558344841
1.50047665     3.434636831
1.50047685     5.310348988
1.50047705     8.025749207
1.50047725     8.641382217
1.50047745     8.350985527
1.50047765     6.144411564
1.50047785     3.241167545
1.50047805     0.9808871746
1.50047825     2.824908495
1.50047845     4.150273323
1.50047865     5.849236012
1.50047885     6.858927727
1.50047905     7.740209579
1.50047925     8.071325302
1.50047945     6.776106834
1.50047965     5.377718449
1.50047985     2.764639378
1.50048005     1.475899935
1.50048025     1.233140469
1.50048045     2.431207418
1.50048065     2.305057526
1.50048085     2.594898939
1.50048105     2.374000311
1.50048125     2.236298323
1.50048145     3.125555754
1.50048165     2.86109066
1.50048185     2.704393625
1.50048205     2.77363801
1.50048225     8.133611679
1.50048245     15.34894466
1.50048265     23.88202477
1.50048285     30.01560593
1.50048305     33.43608475
1.50048325     33.18147659
1.50048345     30.18425751
1.50048365     27.42087936
1.50048385     24.35757637
1.50048405     22.13083839
1.50048425     18.23698044
1.50048445     12.49864864
1.50048465     5.905029774
1.50048485     2.142885447
1.50048505     8.260803223
1.50048525     12.71755409
1.50048545     15.02136517
1.50048565     14.13782787
1.50048585     12.23389053
1.50048605     8.689460754
1.50048625     6.169507027
1.50048645     4.963086605
1.50048665     5.359762192
1.50048685     5.767702579
1.50048705     5.792257786
1.50048725     6.110146046
1.50048745     5.89516592
1.50048765     6.470458031
1.50048785     5.778426647
1.50048805     5.299001217
1.50048825     4.438481808
1.50048845     3.689376593
1.50048865     4.695683002
1.50048885     6.100317955
1.50048905     8.458293915
1.50048925     10.99257374
1.50048945     12.00166893
1.50048965     12.44685555
1.50048985     10.84383869
1.50049005     8.867509842
1.50049025     7.028973103
1.50049045     5.450043201
1.50049065     4.655971527
1.50049085     3.974575043
1.50049105     5.422179222
1.50049125     7.548336506
1.50049145     10.21585083
1.50049165     11.26491261
1.50049185     11.8326292
1.50049205     10.62233829
1.50049225     8.924051285
1.50049245     7.286445618
1.50049265     5.570107937
1.50049285     5.609741688
1.50049305     5.292541027
1.50049325     6.2520051
1.50049345     6.886922359
1.50049365     9.211603165
1.50049385     10.86948586
1.50049405     12.47648907
1.50049425     12.47855186
1.50049445     10.8009367
1.50049465     8.739207268
1.50049485     5.736081123
1.50049505     3.716138363
1.50049525     2.377408504
1.50049545     1.677456856
1.50049565     2.977557659
1.50049585     4.533848763
1.50049605     5.463141918
1.50049625     6.625725746
1.50049645     6.31538105
1.50049665     6.599209309
1.50049685     6.547040939
1.50049705     7.200955391
1.50049725     7.933288097
1.50049745     8.458256721
1.50049765     9.010943413
1.50049785     8.625178337
1.50049805     8.852263451
1.50049825     8.143333435
1.50049845     8.374217987
1.50049865     8.362617493
1.50049885     8.913626671
1.50049905     10.05477238
1.50049925     10.68464565
1.50049945     11.43692684
1.50049965     10.42909241
1.50049985     9.261306763
1.50050005     7.845178604
1.50050025     6.325332165
1.50050045     6.334526062
1.50050065     6.125301838
1.50050085     6.539350033
1.50050105     6.749906063
1.50050125     5.632616997
1.50050145     5.008526325
1.50050165     3.531914473
1.50050185     3.992284298
1.50050205     4.341824055
1.50050225     5.520858765
1.50050245     5.612308502
1.50050265     5.09617424
1.50050285     4.201588154
1.50050305     2.475002289
1.50050325     1.645684481
1.50050345     0.3132287562
1.50050365     0.7502708435
1.50050385     2.240594387
1.50050405     2.951057911
1.50050425     3.336585522
1.50050445     3.311433077
1.50050465     2.250206232
1.50050485     1.867800713
1.50050505     0.6403365135
1.50050525     0.4343869388
1.50050545     1.601415992
1.50050565     3.123804331
1.50050585     4.160091877
1.50050605     5.251712799
1.50050625     4.887874126
1.50050645     4.888108253
1.50050665     4.151741028
1.50050685     3.80540204
1.50050705     3.356268883
1.50050725     1.977287292
1.50050745     1.716644287
1.50050765     3.386139154
1.50050785     5.203304768
1.50050805     7.032527924
1.50050825     8.874006271
1.50050845     9.176852226
1.50050865     10.20504093
1.50050885     11.0600214
1.50050905     12.24326801
1.50050925     13.3588562
1.50050945     12.74838066
1.50050965     12.10336208
1.50050985     10.09236622
1.50051005     9.015620232
1.50051025     8.389550209
1.50051045     8.522614479
1.50051065     9.626667023
1.50051085     10.29283237
1.50051105     11.53521729
1.50051125     11.15421677
1.50051145     10.87766171
1.50051165     10.08885098
1.50051185     9.384144783
1.50051205     9.306959152
1.50051225     8.435486794
1.50051245     8.526889801
1.50051265     8.326126099
1.50051285     8.804499626
1.50051305     10.13228989
1.50051325     10.72566223
1.50051345     11.48522186
1.50051365     10.87720203
1.50051385     9.585709572
1.50051405     8.598210335
1.50051425     7.029569626
1.50051445     6.702479839
1.50051465     6.9272542
1.50051485     8.01154232
1.50051505     10.36869335
1.50051525     11.39069939
1.50051545     10.94529629
1.50051565     9.448068619
1.50051585     5.88512373
1.50051605     2.808141708
1.50051625     1.157495499
1.50051645     3.515759706
1.50051665     4.591024399
1.50051685     6.695091724
1.50051705     8.238042831
1.50051725     10.38513565
1.50051745     11.75569534
1.50051765     11.73805332
1.50051785     11.34388447
1.50051805     9.211800575
1.50051825     7.345383167
1.50051845     5.847705841
1.50051865     4.534622669
1.50051885     4.808749676
1.50051905     5.518359661
1.50051925     6.515000343
1.50051945     7.760296345
1.50051965     7.419303894
1.50051985     7.422734737
1.50052005     7.074864864
1.50052025     7.035552502
1.50052045     7.240993023
1.50052065     6.885745525
1.50052085     7.274105549
1.50052105     7.23681879
1.50052125     8.614914894
1.50052145     9.023639679
1.50052165     9.708273888
1.50052185     8.618626595
1.50052205     6.777923107
1.50052225     4.347855091
1.50052245     4.320139408
1.50052265     6.897229671
1.50052285     10.05859089
1.50052305     13.34025002
1.50052325     15.41705322
1.50052345     17.69101334
1.50052365     18.51382065
1.50052385     18.92597771
1.50052405     20.0857048
1.50052425     20.58948708
1.50052445     20.74558449
1.50052465     18.33886337
1.50052485     14.22101879
1.50052505     9.519602776
1.50052525     4.697039604
1.50052545     3.309414148
1.50052565     4.916692734
1.50052585     5.485215187
1.50052605     6.130719185
1.50052625     6.947338104
1.50052645     6.915959835
1.50052665     7.00090313
1.50052685     5.375178814
1.50052705     3.787198305
1.50052725     2.060597181
1.50052745     0.7012543678
1.50052765     1.622140765
1.50052785     3.031467676
1.50052805     3.930802107
1.50052825     5.096039772
1.50052845     4.561967373
1.50052865     4.536057949
1.50052885     3.800496578
1.50052905     3.374413013
1.50052925     3.188722372
1.50052945     2.342547894
1.50052965     2.356596947
1.50052985     1.767896891
1.50053005     1.766063213
1.50053025     1.865996003
1.50053045     1.247164369
1.50053065     1.316994905
1.50053085     1.826048136
1.50053105     2.272996187
1.50053125     3.428458929
1.50053145     4.666747093
1.50053165     4.951506138
1.50053185     5.8907938
1.50053205     6.151557446
1.50053225     6.861934185
1.50053245     7.585189819
1.50053265     7.527556896
1.50053285     7.916592121
1.50053305     7.356147766
1.50053325     7.961763382
1.50053345     8.214144707
1.50053365     9.474882126
1.50053385     10.19929123
1.50053405     10.84945393
1.50053425     11.08114719
1.50053445     10.52672672
1.50053465     10.65090752
1.50053485     9.887396812
1.50053505     9.801506042
1.50053525     8.837997437
1.50053545     7.994719028
1.50053565     7.742986202
1.50053585     7.239620209
1.50053605     7.55488348
1.50053625     7.11714983
1.50053645     6.497310638
1.50053665     5.997937679
1.50053685     4.639070511
1.50053705     4.271502972
1.50053725     4.143953323
1.50053745     3.774256706
1.50053765     4.529539108
1.50053785     4.909766197
1.50053805     6.706411839
1.50053825     8.041152954
1.50053845     9.347249985
1.50053865     10.19303894
1.50053885     9.874030113
1.50053905     10.20993042
1.50053925     9.931941032
1.50053945     10.21405697
1.50053965     9.495369911
1.50053985     7.710277081
1.50054005     5.762337685
1.50054025     2.583268642
1.50054045     0.1817357391
1.50054065     2.28758955
1.50054085     4.17530489
1.50054105     4.717515945
1.50054125     5.793951988
1.50054145     6.254457474
1.50054165     7.210286617
1.50054185     7.949492455
1.50054205     7.790112019
1.50054225     8.287268639
1.50054245     8.666171074
1.50054265     8.889145851
1.50054285     9.531208992
1.50054305     8.963689804
1.50054325     8.554679871
1.50054345     8.537658691
1.50054365     8.029518127
1.50054385     8.209077835
1.50054405     6.994645596
1.50054425     5.829835892
1.50054445     4.237301826
1.50054465     3.219198465
1.50054485     3.168661356
1.50054505     3.298809052
1.50054525     3.383680344
1.50054545     2.100175142
1.50054565     1.325256586
1.50054585     2.588238955
1.50054605     4.030495644
1.50054625     5.524878979
1.50054645     6.228652
1.50054665     6.185916901
1.50054685     6.626507759
1.50054705     6.061900616
1.50054725     6.360690117
1.50054745     5.759095192
1.50054765     5.929274082
1.50054785     5.809597015
1.50054805     5.492534637
1.50054825     5.984609604
1.50054845     5.98666811
1.50054865     6.940506935
1.50054885     8.134955406
1.50054905     9.308914185
1.50054925     10.79786491
1.50054945     10.47641945
1.50054965     9.712094307
1.50054985     7.756995678
1.50055005     5.634922504
1.50055025     4.506525517
1.50055045     2.959566832
1.50055065     2.334270716
1.50055085     1.625349283
1.50055105     1.943658352
1.50055125     3.24259305
1.50055145     4.361793041
1.50055165     4.089903831
1.50055185     3.795173883
1.50055205     2.428296328
1.50055225     2.984953403
1.50055245     4.033137798
1.50055265     6.079667091
1.50055285     7.02585268
1.50055305     7.607614517
1.50055325     8.039290428
1.50055345     7.743227482
1.50055365     8.247806549
1.50055385     7.632303715
1.50055405     7.443240643
1.50055425     6.210417271
1.50055445     5.545731544
1.50055465     5.493595123
1.50055485     6.84890461
1.50055505     9.025092125
1.50055525     10.47276783
1.50055545     11.8280077
1.50055565     11.15246201
1.50055585     10.21602535
1.50055605     8.383825302
1.50055625     6.693466663
1.50055645     5.880758286
1.50055665     4.64418745
1.50055685     4.148616314
1.50055705     3.588234901
1.50055725     4.847916603
1.50055745     5.485671043
1.50055765     6.295072556
1.50055785     5.190196037
1.50055805     4.044212341
1.50055825     1.956035137
1.50055845     1.093136072
1.50055865     1.99741137
1.50055885     3.439889193
1.50055905     3.356760025
1.50055925     3.005914688
1.50055945     2.305672646
1.50055965     1.215529799
1.50055985     0.9272569418
1.50056005     0.3963751495
1.50056025     0.7065466046
1.50056045     1.670865893
1.50056065     2.478551149
1.50056085     2.967467308
1.50056105     3.830463648
1.50056125     3.841512203
1.50056145     4.788831234
1.50056165     5.167377949
1.50056185     5.838035107
1.50056205     6.673254967
1.50056225     6.712443829
1.50056245     7.620608807
1.50056265     8.119066238
1.50056285     9.171915054
1.50056305     10.80831337
1.50056325     11.0839262
1.50056345     11.96628284
1.50056365     11.33587742
1.50056385     12.40933418
1.50056405     14.64108753
1.50056425     19.17051697
1.50056445     22.82308769
1.50056465     24.72496223
1.50056485     24.62926865
1.50056505     22.67201424
1.50056525     21.37794876
1.50056545     19.27010536
1.50056565     17.26033974
1.50056585     14.41687012
1.50056605     12.16889763
1.50056625     12.067523
1.50056645     12.0681181
1.50056665     11.43909359
1.50056685     10.55328369
1.50056705     8.94216156
1.50056725     8.98068428
1.50056745     8.875967026
1.50056765     10.03359127
1.50056785     10.26101303
1.50056805     10.00162411
1.50056825     9.160690308
1.50056845     7.153518677
1.50056865     6.165782928
1.50056885     4.738509655
1.50056905     4.356834412
1.50056925     4.364955902
1.50056945     4.207355499
1.50056965     4.672817707
1.50056985     4.538505077
1.50057005     3.385786295
1.50057025     2.57465148
1.50057045     0.8042083383
1.50057065     1.077931046
1.50057085     1.476712584
1.50057105     2.164013863
1.50057125     1.696264267
1.50057145     1.914847016
1.50057165     1.699823737
1.50057185     3.26560092
1.50057205     4.169323921
1.50057225     5.409996033
1.50057245     5.411715031
1.50057265     4.800726414
1.50057285     5.301017761
1.50057305     5.994116306
1.50057325     6.674983978
1.50057345     7.671488285
1.50057365     7.692529678
1.50057385     8.31402874
1.50057405     9.092297554
1.50057425     9.32571125
1.50057445     9.771309853
1.50057465     8.502360344
1.50057485     7.557980061
1.50057505     6.169006348
1.50057525     6.194242954
1.50057545     6.41094923
1.50057565     7.150120735
1.50057585     7.417258739
1.50057605     7.612028599
1.50057625     7.913499832
1.50057645     7.160140038
1.50057665     6.627442837
1.50057685     4.454695225
1.50057705     2.943821907
1.50057725     1.534894586
1.50057745     3.175013304
1.50057765     4.039664268
1.50057785     5.267140388
1.50057805     5.216035366
1.50057825     5.673985481
1.50057845     5.67553854
1.50057865     5.206173897
1.50057885     4.720141888
1.50057905     3.341542006
1.50057925     3.181341648
1.50057945     4.403828621
1.50057965     5.037994385
1.50057985     5.986397743
1.50058005     7.013119698
1.50058025     7.667459488
1.50058045     8.743297577
1.50058065     8.392943382
1.50058085     8.177033424
1.50058105     7.181115627
1.50058125     6.377171516
1.50058145     6.338071346
1.50058165     6.146496773
1.50058185     6.982794285
1.50058205     7.052065372
1.50058225     7.722302437
1.50058245     7.435398102
1.50058265     6.962142944
1.50058285     6.444793701
1.50058305     5.276705742
1.50058325     4.820759773
1.50058345     3.378914356
1.50058365     2.59513092
1.50058385     1.339530468
1.50058405     0.4261705875
1.50058425     0.4810266793
1.50058445     1.486568213
1.50058465     2.267649412
1.50058485     2.608196259
1.50058505     3.536097765
1.50058525     3.651048422
1.50058545     3.437689304
1.50058565     3.447931051
1.50058585     2.514779091
1.50058605     2.529262304
1.50058625     2.077914
1.50058645     2.358124971
1.50058665     2.386049032
1.50058685     2.347212553
1.50058705     2.766557455
1.50058725     2.457653999
1.50058745     2.904770374
1.50058765     2.290347815
1.50058785     2.719470501
1.50058805     2.342084646
1.50058825     3.37878561
1.50058845     4.494259357
1.50058865     7.650335312
1.50058885     10.28567696
1.50058905     12.96957684
1.50058925     14.35841179
1.50058945     14.26867676
1.50058965     14.21353245
1.50058985     13.44003582
1.50059005     13.67548656
1.50059025     13.15026188
1.50059045     11.98370457
1.50059065     10.76499653
1.50059085     8.774682999
1.50059105     8.039885521
1.50059125     6.980556488
1.50059145     6.433812618
1.50059165     5.983932495
1.50059185     4.785969257
1.50059205     4.291976929
1.50059225     3.263148069
1.50059245     3.550577164
1.50059265     3.632273912
1.50059285     4.489888668
1.50059305     4.911277771
1.50059325     5.488616943
1.50059345     6.311220169
1.50059365     6.6238904
1.50059385     6.93649435
1.50059405     5.391760826
1.50059425     3.849399328
1.50059445     1.495809197
1.50059465     2.675205946
1.50059485     3.915180922
1.50059505     5.430069923
1.50059525     5.720881939
1.50059545     6.65506506
1.50059565     7.34607029
1.50059585     7.770439148
1.50059605     8.102619171
1.50059625     7.159992695
1.50059645     6.717811108
1.50059665     5.838545322
1.50059685     5.388953209
1.50059705     5.361430168
1.50059725     4.543317318
1.50059745     4.289071083
1.50059765     3.110121012
1.50059785     2.506874561
1.50059805     1.961031437
1.50059825     1.526237249
1.50059845     2.256810188
1.50059865     2.894627094
1.50059885     4.878427029
1.50059905     6.918306351
1.50059925     8.631274223
1.50059945     10.265172
1.50059965     10.16390038
1.50059985     10.49280643
1.50060005     9.856952667
1.50060025     9.52880764
1.50060045     8.189427376
1.50060065     6.04040575
1.50060085     5.095731735
1.50060105     7.038274288
1.50060125     9.802937508
1.50060145     11.63970184
1.50060165     12.87562084
1.50060185     13.08972263
1.50060205     13.92677498
1.50060225     13.3734951
1.50060245     12.73166847
1.50060265     10.30029106
1.50060285     8.101957321
1.50060305     6.406758785
1.50060325     5.955473423
1.50060345     6.125862598
1.50060365     6.179858208
1.50060385     6.744061947
1.50060405     7.957965374
1.50060425     10.07902718
1.50060445     11.70974731
1.50060465     13.76818562
1.50060485     15.34555531
1.50060505     16.03281403
1.50060525     17.53993607
1.50060545     18.1889801
1.50060565     19.40132713
1.50060585     18.53725624
1.50060605     16.21311378
1.50060625     13.30413342
1.50060645     9.679944038
1.50060665     7.629494667
1.50060685     5.525651455
1.50060705     3.720826387
1.50060725     1.99070549
1.50060745     1.359031916
1.50060765     2.62727046
1.50060785     4.251186848
1.50060805     4.512077808
1.50060825     5.420121193
1.50060845     5.881037712
1.50060865     6.385000706
1.50060885     7.084500313
1.50060905     7.123271465
1.50060925     8.244395256
1.50060945     8.299116135
1.50060965     8.759120941
1.50060985     8.029781342
1.50061005     7.132154465
1.50061025     6.232853413
1.50061045     4.596184254
1.50061065     2.982873917
1.50061085     0.2128515691
1.50061105     1.696264267
1.50061125     3.547603369
1.50061145     4.161329269
1.50061165     3.764334917
1.50061185     3.465752125
1.50061205     2.370392084
1.50061225     2.302595377
1.50061245     1.237466335
1.50061265     0.464006424
1.50061285     1.00613296
1.50061305     2.912610054
1.50061325     3.898608446
1.50061345     5.270582199
1.50061365     5.844510078
1.50061385     5.611359596
1.50061405     5.927089214
1.50061425     5.584098816
1.50061445     6.15955925
1.50061465     6.48771143
1.50061485     6.970508575
1.50061505     7.911822796
1.50061525     8.433952332
1.50061545     9.715406418
1.50061565     9.671456337
1.50061585     9.799054146
1.50061605     9.224870682
1.50061625     8.760540962
1.50061645     8.730811119
1.50061665     7.993653774
1.50061685     7.945198059
1.50061705     6.918689251
1.50061725     6.846764088
1.50061745     6.152103424
1.50061765     5.495670319
1.50061785     4.798073769
1.50061805     3.576612473
1.50061825     3.497631311
1.50061845     2.959214687
1.50061865     3.665744543
1.50061885     3.396746159
1.50061905     4.102474689
1.50061925     3.866091251
1.50061945     4.497074127
1.50061965     4.262366295
1.50061985     3.893621445
1.50062005     3.435927391
1.50062025     2.462308168
1.50062045     2.146507263
1.50062065     0.8883956075
1.50062085     0.5105606318
1.50062105     1.534941792
1.50062125     3.253436089
1.50062145     4.15737915
1.50062165     5.633738995
1.50062185     5.896318436
1.50062205     6.544946671
1.50062225     7.298832893
1.50062245     7.925760746
1.50062265     9.170322418
1.50062285     9.495593071
1.50062305     10.48891354
1.50062325     11.26819611
1.50062345     12.3404789
1.50062365     13.6349268
1.50062385     13.24159431
1.50062405     12.62220383
1.50062425     10.39599705
1.50062445     8.673465729
1.50062465     7.162333965
1.50062485     5.712143421
1.50062505     4.457153797
1.50062525     2.841142178
1.50062545     4.592631817
1.50062565     7.450451851
1.50062585     10.64366817
1.50062605     11.92230225
1.50062625     12.61656189
1.50062645     11.76851559
1.50062665     11.10656929
1.50062685     10.61021137
1.50062705     9.892279625
1.50062725     9.877212524
1.50062745     8.971451759
1.50062765     8.893994331
1.50062785     7.750083923
1.50062805     6.422798634
1.50062825     5.535506248
1.50062845     5.215635777
1.50062865     6.305379868
1.50062885     7.387227058
1.50062905     7.898979664
1.50062925     9.245959282
1.50062945     9.545842171
1.50062965     10.40325928
1.50062985     10.385849
1.50063005     10.60993767
1.50063025     10.61158466
1.50063045     9.875389099
1.50063065     9.701119423
1.50063085     8.776338577
1.50063105     8.794518471
1.50063125     8.041633606
1.50063145     6.958819389
1.50063165     5.791616917
1.50063185     3.813738585
1.50063205     2.862878799
1.50063225     1.938170671
1.50063245     1.448756814
1.50063265     1.580877781
1.50063285     0.8892105818
1.50063305     0.8413307071
1.50063325     0.192749545
1.50063345     0.9622271657
1.50063365     1.166296959
1.50063385     2.210434198
1.50063405     3.246108532
1.50063425     3.845073462
1.50063445     5.119246006
1.50063465     4.893996716
1.50063485     4.758176804
1.50063505     4.251224995
1.50063525     4.237548351
1.50063545     4.421159744
1.50063565     4.511041641
1.50063585     4.612062454
1.50063605     4.226644039
1.50063625     4.331813335
1.50063645     3.897602797
1.50063665     4.425064564
1.50063685     4.315816879
1.50063705     5.033644676
1.50063725     4.716270924
1.50063745     5.189652443
1.50063765     5.178588867
1.50063785     5.555481434
1.50063805     6.02426672
1.50063825     5.667120934
1.50063845     5.635140896
1.50063865     4.609130383
1.50063885     4.072508812
1.50063905     3.729368925
1.50063925     3.329068661
1.50063945     4.003379345
1.50063965     4.168750763
1.50063985     5.270814896
1.50064005     5.896399975
1.50064025     6.148599625
1.50064045     6.458615303
1.50064065     5.539071083
1.50064085     5.489708424
1.50064105     4.84309721
1.50064125     4.695251942
1.50064145     4.980539799
1.50064165     4.74006319
1.50064185     5.409043312
1.50064205     5.567211628
1.50064225     5.941235065
1.50064245     6.324755192
1.50064265     5.560982704
1.50064285     4.971529007
1.50064305     3.094864368
1.50064325     2.101049185
1.50064345     1.169483662
1.50064365     1.826640368
1.50064385     1.652933478
1.50064405     1.608210921
1.50064425     1.573373437
1.50064445     1.682327867
1.50064465     2.457151413
1.50064485     3.904842377
1.50064505     4.053402901
1.50064525     5.566218853
1.50064545     8.040094376
1.50064565     14.10365963
1.50064585     20.3247242
1.50064605     26.670681
1.50064625     30.12264252
1.50064645     31.06170654
1.50064665     30.65922165
1.50064685     29.57954407
1.50064705     29.1602993
1.50064725     26.72752953
1.50064745     22.43202209
1.50064765     16.10081291
1.50064785     8.789715767
1.50064805     5.902647495
1.50064825     9.056925774
1.50064845     11.2105999
1.50064865     11.82001686
1.50064885     11.39596462
1.50064905     9.644631386
1.50064925     9.05136013
1.50064945     7.825370789
1.50064965     6.76630497
1.50064985     5.227571011
1.50065005     2.82501626
1.50065025     1.588729501
1.50065045     2.388879061
1.50065065     3.127721071
1.50065085     3.571072817
1.50065105     5.063157558
1.50065125     6.477819443
1.50065145     7.728294373
1.50065165     9.348078728
1.50065185     9.774247169
1.50065205     11.05488873
1.50065225     11.63311672
1.50065245     11.55513477
1.50065265     10.67598724
1.50065285     8.500906944
1.50065305     7.090862751
1.50065325     5.355088711
1.50065345     5.020046234
1.50065365     4.439603806
1.50065385     4.422741413
1.50065405     4.39910078
1.50065425     4.257528305
1.50065445     4.618152142
1.50065465     4.239162445
1.50065485     4.608612061
1.50065505     3.954867601
1.50065525     3.468555689
1.50065545     3.02606678
1.50065565     2.026412725
1.50065585     2.104959965
1.50065605     1.848223448
1.50065625     2.05442977
1.50065645     2.645443916
1.50065665     2.649415016
1.50065685     3.532311916
1.50065705     3.413915873
1.50065725     4.012970924
1.50065745     3.81222105
1.50065765     3.992492199
1.50065785     4.151631355
1.50065805     5.023944855
1.50065825     6.591778278
1.50065845     8.010152817
1.50065865     9.591391563
1.50065885     9.800078392
1.50065905     10.48940754
1.50065925     10.14695168
1.50065945     10.39775181
1.50065965     9.815840721
1.50065985     8.600112915
1.50066005     7.424889088
1.50066025     5.536166668
1.50066045     4.898872852
1.50066065     4.012537479
1.50066085     4.202795982
1.50066105     4.712516308
1.50066125     5.105914116
1.50066145     6.338996887
1.50066165     6.47822094
1.50066185     6.569391727
1.50066205     6.736329079
1.50066225     6.51092577
1.50066245     7.534424782
1.50066265     8.685663223
1.50066285     10.15112686
1.50066305     12.30572701
1.50066325     12.77673244
1.50066345     12.61245918
1.50066365     10.3074522
1.50066385     6.99732399
1.50066405     4.070421696
1.50066425     0.8746562004
1.50066445     0.8775831461
1.50066465     2.913275242
1.50066485     4.110219479
1.50066505     5.438832283
1.50066525     6.158691883
1.50066545     5.513398647
1.50066565     4.874984264
1.50066585     3.244087934
1.50066605     2.303237677
1.50066625     2.221648216
1.50066645     1.841230512
1.50066665     2.473702431
1.50066685     2.793506145
1.50066705     3.236002207
1.50066725     3.829340219
1.50066745     3.712124586
1.50066765     4.127209187
1.50066785     3.289808989
1.50066805     3.154980421
1.50066825     2.10733223
1.50066845     2.177426338
1.50066865     2.055150509
1.50066885     2.861415148
1.50066905     4.091844082
1.50066925     5.314029217
1.50066945     7.540060997
1.50066965     8.759658813
1.50066985     8.994362831
1.50067005     8.982704163
1.50067025     7.99748373
1.50067045     8.000817299
1.50067065     7.045098305
1.50067085     5.987659454
1.50067105     4.303171158
1.50067125     2.096255541
1.50067145     1.268258691
1.50067165     1.91125536
1.50067185     2.521822929
1.50067205     2.414646626
1.50067225     2.064517498
1.50067245     1.094102144
1.50067265     1.679656267
1.50067285     2.785211802
1.50067305     3.906602144
1.50067325     3.744651318
1.50067345     3.598149538
1.50067365     2.007853508
1.50067385     1.618357301
1.50067405     1.721772432
1.50067425     2.992995739
1.50067445     3.004696369
1.50067465     3.248050451
1.50067485     2.754032612
1.50067505     2.61245513
1.50067525     2.248684168
1.50067545     1.548960805
1.50067565     1.381882191
1.50067585     0.474594146
1.50067605     0.4669149816
1.50067625     0.7387861609
1.50067645     0.9068456888
1.50067665     1.967523575
1.50067685     1.957277298
1.50067705     2.640645266
1.50067725     2.864962816
1.50067745     4.638904572
1.50067765     6.543696404
1.50067785     8.818377495
1.50067805     10.48074818
1.50067825     10.47944736
1.50067845     10.02791405
1.50067865     8.134461403
1.50067885     6.348580837
1.50067905     5.241192818
1.50067925     4.085906029
1.50067945     4.33397007
1.50067965     4.224628448
1.50067985     4.024501801
1.50068005     4.622045517
1.50068025     4.628078461
1.50068045     4.70569706
1.50068065     5.191925049
1.50068085     4.889483452
1.50068105     5.54527092
1.50068125     5.400596142
1.50068145     4.768846512
1.50068165     3.29006362
1.50068185     0.2435560524
1.50068205     2.877200127
1.50068225     6.419084072
1.50068245     8.642253876
1.50068265     9.567203522
1.50068285     10.06536388
1.50068305     9.576016426
1.50068325     9.871841431
1.50068345     9.164809227
1.50068365     8.679779053
1.50068385     7.46761322
1.50068405     6.481304646
1.50068425     6.050004959
1.50068445     5.207156658
1.50068465     5.259838104
1.50068485     4.42013073
1.50068505     4.683472157
1.50068525     4.283232212
1.50068545     4.015247345
1.50068565     3.85998106
1.50068585     3.531713247
1.50068605     4.78914547
1.50068625     6.715531826
1.50068645     9.641345024
1.50068665     13.0206356
1.50068685     18.41483879
1.50068705     23.43844414
1.50068725     28.25739098
1.50068745     30.75743866
1.50068765     32.76197052
1.50068785     35.06501007
1.50068805     36.70200348
1.50068825     36.97909164
1.50068845     33.02786636
1.50068865     26.66898537
1.50068885     18.25940132
1.50068905     10.50563335
1.50068925     5.578527451
1.50068945     3.823507547
1.50068965     3.917929173
1.50068985     5.028240204
1.50069005     6.498035431
1.50069025     7.460144997
1.50069045     7.792349815
1.50069065     6.006520271
1.50069085     4.21009016
1.50069105     1.268883109
1.50069125     2.138951063
1.50069145     3.4516325
1.50069165     5.134978771
1.50069185     5.816018581
1.50069205     7.335402012
1.50069225     7.833844662
1.50069245     8.488651276
1.50069265     8.666425705
1.50069285     9.020002365
1.50069305     9.968883514
1.50069325     9.949234962
1.50069345     10.27231598
1.50069365     9.201311111
1.50069385     7.619874001
1.50069405     6.300881863
1.50069425     4.530264378
1.50069445     4.236338615
1.50069465     4.610795975
1.50069485     5.284954548
1.50069505     6.753947735
1.50069525     6.981948853
1.50069545     6.248922825
1.50069565     4.964124203
1.50069585     2.18249774
1.50069605     1.597925782
1.50069625     4.712114811
1.50069645     7.458125114
1.50069665     8.69589138
1.50069685     9.877643585
1.50069705     9.637486458
1.50069725     9.744386673
1.50069745     9.797981262
1.50069765     9.016042709
1.50069785     8.071269035
1.50069805     5.97068882
1.50069825     4.94402504
