#x       CXcorr
1.50021445     0.004652075935
1.50021465     0.004513605498
1.50021485     0.004299473483
1.50021505     0.00446922658
1.50021525     0.004183544777
1.50021545     0.00439608423
1.50021565     0.003897296498
1.50021585     0.003197976621
1.50021605     0.002882381668
1.50021625     0.002293701982
1.50021645     0.002181221265
1.50021665     0.002424403792
1.50021685     0.002131529851
1.50021705     0.002206006087
1.50021725     0.002005137736
1.50021745     0.001981791109
1.50021765     0.002331937198
1.50021785     0.0024338332
1.50021805     0.003196137492
1.50021825     0.003270866582
1.50021845     0.003776773578
1.50021865     0.003793518525
1.50021885     0.003990170546
1.50021905     0.004255132284
1.50021925     0.003860107623
1.50021945     0.003772729775
1.50021965     0.003101958428
1.50021985     0.00313083129
1.50022005     0.003468924668
1.50022025     0.003665587865
1.50022045     0.004386023618
1.50022065     0.004241491668
1.50022085     0.003935053479
1.50022105     0.003514910117
1.50022125     0.00274998392
1.50022145     0.002770018997
1.50022165     0.002314903308
1.50022185     0.002307263669
1.50022205     0.002420538571
1.50022225     0.002190453932
1.50022245     0.002539136913
1.50022265     0.002512060106
1.50022285     0.002697575372
1.50022305     0.002822703216
1.50022325     0.002236219589
1.50022345     0.002024096902
1.50022365     0.001361450879
1.50022385     0.0008907773299
1.50022405     0.001280250028
1.50022425     0.00130137126
1.50022445     0.001643027063
1.50022465     0.002040455816
1.50022485     0.001859247452
1.50022505     0.002122328617
1.50022525     0.002100984799
1.50022545     0.001837677439
1.50022565     0.002020021202
1.50022585     0.001668391866
1.50022605     0.001097253291
1.50022625     0.001144551323
1.50022645     0.001022707205
1.50022665     0.0009588528192
1.50022685     0.0014572402
1.50022705     0.001405675546
1.50022725     0.002059400314
1.50022745     0.002417506184
1.50022765     0.003320942866
1.50022785     0.00431153411
1.50022805     0.004862773698
1.50022825     0.005484795664
1.50022845     0.005125008523
1.50022865     0.005023420323
1.50022885     0.004587357864
1.50022905     0.004246030934
1.50022925     0.003973856568
1.50022945     0.002688348293
1.50022965     0.001759926905
1.50022985     0.0004538822686
1.50023005     0.0007975671906
1.50023025     0.001327058184
1.50023045     0.002296877792
1.50023065     0.002597528975
1.50023085     0.003721685382
1.50023105     0.004600171931
1.50023125     0.005235811695
1.50023145     0.005486616865
1.50023165     0.0045941649
1.50023185     0.003879545256
1.50023205     0.003229788737
1.50023225     0.002474637004
1.50023245     0.002424921608
1.50023265     0.002211438725
1.50023285     0.002106474247
1.50023305     0.002992487978
1.50023325     0.003812496783
1.50023345     0.005046293605
1.50023365     0.006046530325
1.50023385     0.006027102936
1.50023405     0.005801299587
1.50023425     0.004715942778
1.50023445     0.003759236541
1.50023465     0.003244947176
1.50023485     0.002891586628
1.50023505     0.003152360674
1.50023525     0.003267408814
1.50023545     0.004281826317
1.50023565     0.005134646781
1.50023585     0.006806709338
1.50023605     0.007621360011
1.50023625     0.008458538912
1.50023645     0.008001867682
1.50023665     0.00708973268
1.50023685     0.00606190972
1.50023705     0.003985165618
1.50023725     0.001310971915
1.50023745     0.003986755386
1.50023765     0.009259022772
1.50023785     0.0143532576
1.50023805     0.01781185344
1.50023825     0.01847624592
1.50023845     0.01740051992
1.50023865     0.01449158788
1.50023885     0.01200920716
1.50023905     0.0102425376
1.50023925     0.009348680265
1.50023945     0.00862508174
1.50023965     0.008027714677
1.50023985     0.008394893259
1.50024005     0.008920160122
1.50024025     0.009944138117
1.50024045     0.009593917057
1.50024065     0.00881108921
1.50024085     0.006583763286
1.50024105     0.003814057214
1.50024125     0.001355598914
1.50024145     0.002012151526
1.50024165     0.003767766291
1.50024185     0.004836094566
1.50024205     0.005301095545
1.50024225     0.004408170935
1.50024245     0.00343679986
1.50024265     0.002277300926
1.50024285     0.001524110674
1.50024305     0.002110599773
1.50024325     0.002780221403
1.50024345     0.003558519995
1.50024365     0.00478802016
1.50024385     0.005121331662
1.50024405     0.005861001089
1.50024425     0.006116630975
1.50024445     0.00672721304
1.50024465     0.007325168699
1.50024485     0.006998781115
1.50024505     0.006362129468
1.50024525     0.004495847505
1.50024545     0.002464698395
1.50024565     0.001101954025
1.50024585     0.00151190185
1.50024605     0.002029185183
1.50024625     0.003061762778
1.50024645     0.003412163351
1.50024665     0.004216557369
1.50024685     0.004399345722
1.50024705     0.003870344255
1.50024725     0.003196255071
1.50024745     0.001549799577
1.50024765     0.0008392559248
1.50024785     0.002339310246
1.50024805     0.003606444458
1.50024825     0.003760893131
1.50024845     0.003786141053
1.50024865     0.002738703974
1.50024885     0.001763404347
1.50024905     0.001080561429
1.50024925     0.0008691494586
1.50024945     0.001728160656
1.50024965     0.002681567101
1.50024985     0.003233704716
1.50025005     0.004325677175
1.50025025     0.004846356809
1.50025045     0.005756389815
1.50025065     0.005592897069
1.50025085     0.004936650861
1.50025105     0.003944638185
1.50025125     0.002337287646
1.50025145     0.001403491595
1.50025165     0.0003806431196
1.50025185     0.0005582014564
1.50025205     0.0009032912203
1.50025225     0.001834690687
1.50025245     0.002950527472
1.50025265     0.003560645273
1.50025285     0.004607114941
1.50025305     0.005127045326
1.50025325     0.006238870788
1.50025345     0.007009495981
1.50025365     0.007153481245
1.50025385     0.006822485942
1.50025405     0.005255421158
1.50025425     0.003957502544
1.50025445     0.002427085536
1.50025465     0.001815582626
1.50025485     0.002168848412
1.50025505     0.002848882228
1.50025525     0.004028317053
1.50025545     0.004370599985
1.50025565     0.005066925194
1.50025585     0.004958068021
1.50025605     0.004660431296
1.50025625     0.004496307578
1.50025645     0.003959740512
1.50025665     0.004148275591
1.50025685     0.003938074224
1.50025705     0.004498602822
1.50025725     0.004639477469
1.50025745     0.004827615805
1.50025765     0.005316479597
1.50025785     0.005286864005
1.50025805     0.005902096629
1.50025825     0.00646101404
1.50025845     0.006927140057
1.50025865     0.008174749091
1.50025885     0.008612481877
1.50025905     0.008908282965
1.50025925     0.008159677498
1.50025945     0.007037154865
1.50025965     0.006106274668
1.50025985     0.004658382852
1.50026005     0.003593003377
1.50026025     0.001831600443
1.50026045     0.001296082162
1.50026065     0.00254175812
1.50026085     0.003414072562
1.50026105     0.004483156838
1.50026125     0.005717679393
1.50026145     0.006275005173
1.50026165     0.006808341946
1.50026185     0.006129353773
1.50026205     0.005322918762
1.50026225     0.004597255494
1.50026245     0.003830959555
1.50026265     0.004121058621
1.50026285     0.0042680474
1.50026305     0.004603551701
1.50026325     0.004950716626
1.50026345     0.004441838712
1.50026365     0.004405120853
1.50026385     0.003782596905
1.50026405     0.003839571262
1.50026425     0.003615934867
1.50026445     0.003669895465
1.50026465     0.003763649845
1.50026485     0.00423529651
1.50026505     0.005151084159
1.50026525     0.005551112816
1.50026545     0.00596936373
1.50026565     0.004959342536
1.50026585     0.003740858752
1.50026605     0.002345838817
1.50026625     0.002036289545
1.50026645     0.002958045108
1.50026665     0.003863476682
1.50026685     0.003461452434
1.50026705     0.003107149387
1.50026725     0.002279075328
1.50026745     0.002125032945
1.50026765     0.002269681776
1.50026785     0.002757719485
1.50026805     0.003206402762
1.50026825     0.003904487938
1.50026845     0.005120316055
1.50026865     0.005798927043
1.50026885     0.006684220862
1.50026905     0.006339962594
1.50026925     0.006221822463
1.50026945     0.005791922566
1.50026965     0.005595215131
1.50026985     0.005569967907
1.50027005     0.004985975102
1.50027025     0.004935015924
1.50027045     0.004301207606
1.50027065     0.004586146679
1.50027085     0.004590010736
1.50027105     0.00512374891
1.50027125     0.005319649819
1.50027145     0.005063629709
1.50027165     0.004736618605
1.50027185     0.00345689524
1.50027205     0.002873590216
1.50027225     0.002703882288
1.50027245     0.00304158614
1.50027265     0.004573523533
1.50027285     0.005615239032
1.50027305     0.006502290722
1.50027325     0.006746349856
1.50027345     0.006028125063
1.50027365     0.00547226565
1.50027385     0.004488695879
1.50027405     0.004614222795
1.50027425     0.004598136526
1.50027445     0.005054375157
1.50027465     0.005073503591
1.50027485     0.0048424243
1.50027505     0.004638527986
1.50027525     0.003847656073
1.50027545     0.003885619575
1.50027565     0.003261432052
1.50027585     0.003268442815
1.50027605     0.002853845945
1.50027625     0.002621399472
1.50027645     0.002401775448
1.50027665     0.002195582725
1.50027685     0.003954884596
1.50027705     0.00682062842
1.50027725     0.008981706575
1.50027745     0.01065070182
1.50027765     0.01120594237
1.50027785     0.01031007525
1.50027805     0.009619737044
1.50027825     0.008586253971
1.50027845     0.008091232739
1.50027865     0.006862655282
1.50027885     0.008342701942
1.50027905     0.01261381805
1.50027925     0.01889763959
1.50027945     0.02349028923
1.50027965     0.02595314756
1.50027985     0.02507269382
1.50028005     0.02178032137
1.50028025     0.01809529401
1.50028045     0.01425919309
1.50028065     0.01184825692
1.50028085     0.009127155878
1.50028105     0.007091058418
1.50028125     0.004915476311
1.50028145     0.003570412518
1.50028165     0.002395747229
1.50028185     0.002301239409
1.50028205     0.002657194622
1.50028225     0.003584697377
1.50028245     0.004026796669
1.50028265     0.00486417301
1.50028285     0.0061059976
1.50028305     0.00710296724
1.50028325     0.008402949199
1.50028345     0.00870723743
1.50028365     0.008964424953
1.50028385     0.008936596103
1.50028405     0.008068020456
1.50028425     0.007536402438
1.50028445     0.006709749345
1.50028465     0.006354222074
1.50028485     0.006223046221
1.50028505     0.005943977274
1.50028525     0.006106295623
1.50028545     0.005749905016
1.50028565     0.006165318191
1.50028585     0.005948926322
1.50028605     0.006450266112
1.50028625     0.006408389658
1.50028645     0.005955865141
1.50028665     0.004977712873
1.50028685     0.002778978553
1.50028705     0.0007545961416
1.50028725     0.002194633009
1.50028745     0.004190287553
1.50028765     0.005316568073
1.50028785     0.006105460692
1.50028805     0.005800504703
1.50028825     0.005655193236
1.50028845     0.00552880438
1.50028865     0.005227965303
1.50028885     0.00516931992
1.50028905     0.003804374021
1.50028925     0.002222016919
1.50028945     0.001206044108
1.50028965     0.003087878926
1.50028985     0.004866063595
1.50029005     0.006518807728
1.50029025     0.006639158353
1.50029045     0.006423325744
1.50029065     0.005755827762
1.50029085     0.0049413573
1.50029105     0.004637156613
1.50029125     0.003692642087
1.50029145     0.003483037697
1.50029165     0.002727096668
1.50029185     0.002940616338
1.50029205     0.002644530265
1.50029225     0.00317923259
1.50029245     0.003548664274
1.50029265     0.004707549699
1.50029285     0.005702254828
1.50029305     0.006406533532
1.50029325     0.006874924526
1.50029345     0.006405017339
1.50029365     0.006249918602
1.50029385     0.005838144571
1.50029405     0.005549516063
1.50029425     0.005794211756
1.50029445     0.00538046658
1.50029465     0.005352308508
1.50029485     0.004642878193
1.50029505     0.004166186322
1.50029525     0.004228749312
1.50029545     0.003881837009
1.50029565     0.004236290231
1.50029585     0.004259699956
1.50029605     0.004351943731
1.50029625     0.004906275775
1.50029645     0.005140672904
1.50029665     0.005931696855
1.50029685     0.005960947834
1.50029705     0.005593962502
1.50029725     0.005145200063
1.50029745     0.004088756628
1.50029765     0.003823719919
1.50029785     0.00357593433
1.50029805     0.003479357809
1.50029825     0.003548180684
1.50029845     0.00278762565
1.50029865     0.002223799704
1.50029885     0.001227008994
1.50029905     0.0002916972735
1.50029925     0.0001906876132
1.50029945     0.0006903082831
1.50029965     0.0005413884646
1.50029985     0.000909220078
1.50030005     0.001261787722
1.50030025     0.001826021587
1.50030045     0.003349138657
1.50030065     0.004635184538
1.50030085     0.00565894274
1.50030105     0.006668656133
1.50030125     0.006481001154
1.50030145     0.006534641609
1.50030165     0.006455124356
1.50030185     0.006551974919
1.50030205     0.00717956014
1.50030225     0.007121419534
1.50030245     0.00719555188
1.50030265     0.007213699631
1.50030285     0.006641126703
1.50030305     0.006135797594
1.50030325     0.004859453067
1.50030345     0.003162239445
1.50030365     0.002345060697
1.50030385     0.00234146975
1.50030405     0.003258869285
1.50030425     0.00370715186
1.50030445     0.00449226005
1.50030465     0.004742948338
1.50030485     0.005505997688
1.50030505     0.005193952005
1.50030525     0.004683388397
1.50030545     0.003347415011
1.50030565     0.001827829401
1.50030585     0.001713593723
1.50030605     0.003140849294
1.50030625     0.004445136525
1.50030645     0.004937556572
1.50030665     0.005444846116
1.50030685     0.00483902311
1.50030705     0.003973630723
1.50030725     0.003123097587
1.50030745     0.001750975731
1.50030765     0.001077116234
1.50030785     0.0006487219362
1.50030805     0.0002821084345
1.50030825     0.0007313553942
1.50030845     0.0009336085641
1.50030865     0.002110277535
1.50030885     0.003174662124
1.50030905     0.004255321808
1.50030925     0.005269033834
1.50030945     0.005171259865
1.50030965     0.005203794688
1.50030985     0.004450515378
1.50031005     0.003902336583
1.50031025     0.003167401766
1.50031045     0.002166472375
1.50031065     0.002421356505
1.50031085     0.002961406484
1.50031105     0.003254015232
1.50031125     0.003740358399
1.50031145     0.003364532022
1.50031165     0.00388019532
1.50031185     0.004121571314
1.50031205     0.005346497986
1.50031225     0.006025733426
1.50031245     0.006118978374
1.50031265     0.005398396403
1.50031285     0.003285998944
1.50031305     0.001929019927
1.50031325     0.003762470558
1.50031345     0.005684836768
1.50031365     0.006974120159
1.50031385     0.007679590024
1.50031405     0.007661651354
1.50031425     0.008048918098
1.50031445     0.007463447284
1.50031465     0.006803818047
1.50031485     0.005252989475
1.50031505     0.003620435018
1.50031525     0.002776327543
1.50031545     0.003150533885
1.50031565     0.004412272479
1.50031585     0.005016392563
1.50031605     0.005774851888
1.50031625     0.005572001915
1.50031645     0.005525967572
1.50031665     0.005358340219
1.50031685     0.005190988537
1.50031705     0.005356715061
1.50031725     0.004996098578
1.50031745     0.005271000788
1.50031765     0.005194552708
1.50031785     0.005460218992
1.50031805     0.00569758052
1.50031825     0.005357790273
1.50031845     0.005211025476
1.50031865     0.005223914515
1.50031885     0.005059719551
1.50031905     0.005442856811
1.50031925     0.006106946152
1.50031945     0.009122156538
1.50031965     0.01285608858
1.50031985     0.01725886017
1.50032005     0.0199563168
1.50032025     0.0213510152
1.50032045     0.02137346193
1.50032065     0.02075145207
1.50032085     0.02055629157
1.50032105     0.01900416985
1.50032125     0.01657423377
1.50032145     0.0122949006
1.50032165     0.007850999013
1.50032185     0.005687684286
1.50032205     0.007385519333
1.50032225     0.00918370299
1.50032245     0.009605824947
1.50032265     0.008556907065
1.50032285     0.005896579009
1.50032305     0.003455076832
1.50032325     0.0009189748089
1.50032345     0.001331538893
1.50032365     0.001692133606
1.50032385     0.001958552981
1.50032405     0.001231577247
1.50032425     0.001163239242
1.50032445     0.0005713682622
1.50032465     0.0005244632484
1.50032485     0.0004418789176
1.50032505     0.001467621652
1.50032525     0.002022929257
1.50032545     0.00309147872
1.50032565     0.003428984666
1.50032585     0.004257410299
1.50032605     0.005101043265
1.50032625     0.0057311235
1.50032645     0.006412787363
1.50032665     0.005909923464
1.50032685     0.005356462207
1.50032705     0.004184336402
1.50032725     0.003278684802
1.50032745     0.002687741537
1.50032765     0.001773668453
1.50032785     0.001175199868
1.50032805     0.0009000002174
1.50032825     0.002529557329
1.50032845     0.004234310705
1.50032865     0.006098108366
1.50032885     0.006748692133
1.50032905     0.007261120249
1.50032925     0.006891319528
1.50032945     0.006323699374
1.50032965     0.006010957062
1.50032985     0.005160416476
1.50033005     0.004718718119
1.50033025     0.003589580068
1.50033045     0.003139626468
1.50033065     0.002193493536
1.50033085     0.001505430671
1.50033105     0.0005408138386
1.50033125     0.0009265745757
1.50033145     0.001287689083
1.50033165     0.001916326699
1.50033185     0.002143194666
1.50033205     0.002477986272
1.50033225     0.003433281556
1.50033245     0.004220152739
1.50033265     0.005669179838
1.50033285     0.00641719671
1.50033305     0.006848437246
1.50033325     0.007202259731
1.50033345     0.007067067549
1.50033365     0.007502023596
1.50033385     0.006990535185
1.50033405     0.006263022311
1.50033425     0.004744247999
1.50033445     0.002718469594
1.50033465     0.001399614965
1.50033485     0.001117128413
1.50033505     0.00147027825
1.50033525     0.00229085749
1.50033545     0.002707432956
1.50033565     0.003231195966
1.50033585     0.004014184698
1.50033605     0.004748729058
1.50033625     0.006395579316
1.50033645     0.007484436966
1.50033665     0.008624988608
1.50033685     0.008563668467
1.50033705     0.007960901596
1.50033725     0.007181702647
1.50033745     0.006228873972
1.50033765     0.006180241704
1.50033785     0.00566227315
1.50033805     0.005833462346
1.50033825     0.005567051005
1.50033845     0.006144520827
1.50033865     0.006851634011
1.50033885     0.007932291366
1.50033905     0.008907333948
1.50033925     0.008787505329
1.50033945     0.00844927039
1.50033965     0.006991572212
1.50033985     0.005874031689
1.50034005     0.004624555819
1.50034025     0.003644905984
1.50034045     0.00317565049
1.50034065     0.002636198886
1.50034085     0.003234907286
1.50034105     0.004115921445
1.50034125     0.005411062855
1.50034145     0.007012451533
1.50034165     0.007504017092
1.50034185     0.007856136188
1.50034205     0.007545280736
1.50034225     0.007106227335
1.50034245     0.007211643271
1.50034265     0.006924551912
1.50034285     0.007044665981
1.50034305     0.006640846375
1.50034325     0.006755380891
1.50034345     0.006776471622
1.50034365     0.006817238405
1.50034385     0.007374553476
1.50034405     0.007650266401
1.50034425     0.008832532912
1.50034445     0.009156093001
1.50034465     0.009437811561
1.50034485     0.009017921053
1.50034505     0.008107736707
1.50034525     0.007720239926
1.50034545     0.006906969938
1.50034565     0.006493683904
1.50034585     0.005160669331
1.50034605     0.003457647283
1.50034625     0.001944090589
1.50034645     0.001054417226
1.50034665     0.001748491079
1.50034685     0.00252795103
1.50034705     0.003528773319
1.50034725     0.004608140793
1.50034745     0.006249217782
1.50034765     0.006773387082
1.50034785     0.006865614094
1.50034805     0.005708549172
1.50034825     0.00398875447
1.50034845     0.003712196136
1.50034865     0.004716950003
1.50034885     0.00548147643
1.50034905     0.006457897369
1.50034925     0.00683302246
1.50034945     0.007601977792
1.50034965     0.008117026649
1.50034985     0.007758521941
1.50035005     0.007195385173
1.50035025     0.005539686419
1.50035045     0.004428616259
1.50035065     0.0033999593
1.50035085     0.002550952137
1.50035105     0.002611072967
1.50035125     0.002686718944
1.50035145     0.003000385594
1.50035165     0.003392958082
1.50035185     0.003176896833
1.50035205     0.003528125817
1.50035225     0.003086468671
1.50035245     0.002420877339
1.50035265     0.001508441172
1.50035285     0.001625983277
1.50035305     0.003160474356
1.50035325     0.005136740394
1.50035345     0.006224091165
1.50035365     0.006878200453
1.50035385     0.007406348363
1.50035405     0.007365996949
1.50035425     0.008061807603
1.50035445     0.008483661339
1.50035465     0.008869037032
1.50035485     0.008785650134
1.50035505     0.007540859282
1.50035525     0.006436472759
1.50035545     0.004633783828
1.50035565     0.003967691213
1.50035585     0.003725920105
1.50035605     0.004300764762
1.50035625     0.004979983438
1.50035645     0.005129708443
1.50035665     0.005265150685
1.50035685     0.004421778489
1.50035705     0.004059190862
1.50035725     0.003239859361
1.50035745     0.002611552365
1.50035765     0.002369444817
1.50035785     0.002312653465
1.50035805     0.00290473178
1.50035825     0.003398811445
1.50035845     0.002861917252
1.50035865     0.002707211068
1.50035885     0.002173134126
1.50035905     0.001932878513
1.50035925     0.0021926302
1.50035945     0.001662586699
1.50035965     0.0006903107278
1.50035985     0.002170737367
1.50036005     0.005937399808
1.50036025     0.01008837577
1.50036045     0.01422752347
1.50036065     0.01627215929
1.50036085     0.01731697097
1.50036105     0.01727944985
1.50036125     0.01697672345
1.50036145     0.01720851101
1.50036165     0.01617964543
1.50036185     0.0145678632
1.50036205     0.01147132739
1.50036225     0.007650709245
1.50036245     0.004438715987
1.50036265     0.001389331883
1.50036285     0.0009435183019
1.50036305     0.001377655659
1.50036325     0.00176692917
1.50036345     0.0009999788599
1.50036365     0.0003503172484
1.50036385     0.001050343737
1.50036405     0.002429633634
1.50036425     0.003390942235
1.50036445     0.004563951865
1.50036465     0.004656414967
1.50036485     0.004426061176
1.50036505     0.003918097354
1.50036525     0.002842823276
1.50036545     0.002500623697
1.50036565     0.001724710455
1.50036585     0.00189656741
1.50036605     0.001774160424
1.50036625     0.002580495086
1.50036645     0.002844335977
1.50036665     0.003955919761
1.50036685     0.004682871047
1.50036705     0.00629310403
1.50036725     0.007389224134
1.50036745     0.008044895716
1.50036765     0.007934128866
1.50036785     0.006564760581
1.50036805     0.005309502594
1.50036825     0.003507372458
1.50036845     0.002443271456
1.50036865     0.00164952327
1.50036885     0.001585741993
1.50036905     0.001618411043
1.50036925     0.002687836764
1.50036945     0.003688442055
1.50036965     0.004711058922
1.50036985     0.005842489656
1.50037005     0.006291382015
1.50037025     0.007073979825
1.50037045     0.007586346008
1.50037065     0.007702391129
1.50037085     0.008451306261
1.50037105     0.008815879002
1.50037125     0.009415190667
1.50037145     0.009311602451
1.50037165     0.008423766121
1.50037185     0.007675846107
1.50037205     0.006309374701
1.50037225     0.005539353937
1.50037245     0.003977491986
1.50037265     0.002562752226
1.50037285     0.002303113462
1.50037305     0.002741274191
1.50037325     0.003094885265
1.50037345     0.003372453619
1.50037365     0.002653968055
1.50037385     0.002649847418
1.50037405     0.00227770186
1.50037425     0.002482620068
1.50037445     0.002464493969
1.50037465     0.002481544623
1.50037485     0.00279827998
1.50037505     0.002807291923
1.50037525     0.003656841349
1.50037545     0.003922000527
1.50037565     0.00452302862
1.50037585     0.004410808906
1.50037605     0.003607360413
1.50037625     0.003080681665
1.50037645     0.00231298944
1.50037665     0.002344849985
1.50037685     0.003185141599
1.50037705     0.003585825209
1.50037725     0.004442230798
1.50037745     0.004739679396
1.50037765     0.004278453533
1.50037785     0.003602500074
1.50037805     0.002105452586
1.50037825     0.001512275194
1.50037845     0.002361185849
1.50037865     0.002829356119
1.50037885     0.002905960195
1.50037905     0.003151373239
1.50037925     0.00285677379
1.50037945     0.003164813854
1.50037965     0.00313232746
1.50037985     0.002919629682
1.50038005     0.002911859192
1.50038025     0.002465464175
1.50038045     0.002278647851
1.50038065     0.002506948542
1.50038085     0.002226806013
1.50038105     0.002603359753
1.50038125     0.002934758551
1.50038145     0.003173916135
1.50038165     0.003877216717
1.50038185     0.00371613563
1.50038205     0.003612873377
1.50038225     0.003230007365
1.50038245     0.002544660354
1.50038265     0.002543989569
1.50038285     0.002247329801
1.50038305     0.002530649072
1.50038325     0.003066506935
1.50038345     0.003303390229
1.50038365     0.004309691489
1.50038385     0.005057952832
1.50038405     0.006065946538
1.50038425     0.006827510893
1.50038445     0.00664677145
1.50038465     0.006427208427
1.50038485     0.005266074557
1.50038505     0.004622245673
1.50038525     0.003238661913
1.50038545     0.00190393778
1.50038565     0.001934005879
1.50038585     0.004780049436
1.50038605     0.006912748795
1.50038625     0.008786350489
1.50038645     0.009270155802
1.50038665     0.008796880953
1.50038685     0.008268688805
1.50038705     0.007379164454
1.50038725     0.007346377708
1.50038745     0.006852826104
1.50038765     0.006893802434
1.50038785     0.006482256576
1.50038805     0.006366329268
1.50038825     0.0062998184
1.50038845     0.006203349214
1.50038865     0.006828116253
1.50038885     0.006837051827
1.50038905     0.007187110838
1.50038925     0.006730620284
1.50038945     0.005966803059
1.50038965     0.005387818906
1.50038985     0.00431813905
1.50039005     0.004122845829
1.50039025     0.003374463879
1.50039045     0.003324388294
1.50039065     0.003226217814
1.50039085     0.003224781947
1.50039105     0.00377243082
1.50039125     0.003573023016
1.50039145     0.003886340652
1.50039165     0.003875752445
1.50039185     0.004064167384
1.50039205     0.004481886048
1.50039225     0.004426707979
1.50039245     0.004903441295
1.50039265     0.004895294551
1.50039285     0.005369264167
1.50039305     0.005491480697
1.50039325     0.005059814081
1.50039345     0.004885584582
1.50039365     0.004071047995
1.50039385     0.003697834676
1.50039405     0.003564257175
1.50039425     0.003295656061
1.50039445     0.003875429509
1.50039465     0.003863185644
1.50039485     0.004568738397
1.50039505     0.004709933419
1.50039525     0.005154370796
1.50039545     0.005441387184
1.50039565     0.005598340649
1.50039585     0.005945567507
1.50039605     0.005298980046
1.50039625     0.004731568974
1.50039645     0.00318568456
1.50039665     0.002025880152
1.50039685     0.000973407703
1.50039705     0.001353707863
1.50039725     0.00137504749
1.50039745     0.001234694384
1.50039765     0.0009204061353
1.50039785     0.00244309823
1.50039805     0.004795877729
1.50039825     0.007685089484
1.50039845     0.009215951897
1.50039865     0.009840024635
1.50039885     0.009463624097
1.50039905     0.008067193441
1.50039925     0.007406056393
1.50039945     0.006536819041
1.50039965     0.006250997074
1.50039985     0.006927331444
1.50040005     0.007241063751
1.50040025     0.007847697474
1.50040045     0.007602080237
1.50040065     0.007810833398
1.50040085     0.009093587287
1.50040105     0.01198419277
1.50040125     0.01550718397
1.50040145     0.01779159531
1.50040165     0.01886730641
1.50040185     0.01720070466
1.50040205     0.0143315969
1.50040225     0.01058396883
1.50040245     0.007058702409
1.50040265     0.005163158756
1.50040285     0.004086097237
1.50040305     0.004133564886
1.50040325     0.003574585076
1.50040345     0.003677689238
1.50040365     0.00331391627
1.50040385     0.003542904044
1.50040405     0.003466071095
1.50040425     0.00303826388
1.50040445     0.002459443174
1.50040465     0.0010488712
1.50040485     0.001155885984
1.50040505     0.002378566656
1.50040525     0.003804605687
1.50040545     0.004262288101
1.50040565     0.004700602964
1.50040585     0.003998401109
1.50040605     0.003412558464
1.50040625     0.002889392897
1.50040645     0.003716085106
1.50040665     0.005056391004
1.50040685     0.006275237072
1.50040705     0.007085888647
1.50040725     0.006607290823
1.50040745     0.006121921819
1.50040765     0.004801326897
1.50040785     0.004000950605
1.50040805     0.002997729229
1.50040825     0.002039311687
1.50040845     0.001191109535
1.50040865     0.0003136280866
1.50040885     0.00137225783
1.50040905     0.003232630901
1.50040925     0.004706943408
1.50040945     0.006396519952
1.50040965     0.006920103915
1.50040985     0.006469560787
1.50041005     0.005390382372
1.50041025     0.003223941196
1.50041045     0.001958735753
1.50041065     0.001245119376
1.50041085     0.002118631499
1.50041105     0.002241277834
1.50041125     0.003045755206
1.50041145     0.003398080589
1.50041165     0.004203278106
1.50041185     0.004412330221
1.50041205     0.003909057472
1.50041225     0.003251329996
1.50041245     0.001681501744
1.50041265     0.0008952795179
1.50041285     0.00187226641
1.50041305     0.002630956005
1.50041325     0.003582112491
1.50041345     0.004655329976
1.50041365     0.005117782392
1.50041385     0.005879738368
1.50041405     0.005711597856
1.50041425     0.005995626096
1.50041445     0.0058901296
1.50041465     0.005976201501
1.50041485     0.006151891779
1.50041505     0.00601206813
1.50041525     0.006549911574
1.50041545     0.006391832139
1.50041565     0.006415477954
1.50041585     0.005425832234
1.50041605     0.004113429692
1.50041625     0.003093004925
1.50041645     0.002059629187
1.50041665     0.002189441351
1.50041685     0.002699782606
1.50041705     0.002861800138
1.50041725     0.0029440457
1.50041745     0.001595765934
1.50041765     0.0007478136104
1.50041785     0.002674496034
1.50041805     0.005161284935
1.50041825     0.006330128759
1.50041845     0.007347081788
1.50041865     0.007200486492
1.50041885     0.007101743948
1.50041905     0.006926326547
1.50041925     0.006632851902
1.50041945     0.006749425549
1.50041965     0.006362739485
1.50041985     0.00654627569
1.50042005     0.005812591873
1.50042025     0.005138299428
1.50042045     0.004076008685
1.50042065     0.003132991958
1.50042085     0.002895271638
1.50042105     0.003017550334
1.50042125     0.004148962907
1.50042145     0.005474393256
1.50042165     0.005828734953
1.50042185     0.006053666584
1.50042205     0.005478036124
1.50042225     0.004952603485
1.50042245     0.004891440272
1.50042265     0.004432517104
1.50042285     0.004264433868
1.50042305     0.003259534715
1.50042325     0.002547994489
1.50042345     0.001930141356
1.50042365     0.00219990476
1.50042385     0.002451776993
1.50042405     0.002871504985
1.50042425     0.003057120834
1.50042445     0.003320502117
1.50042465     0.003754170844
1.50042485     0.004189119674
1.50042505     0.005238943268
1.50042525     0.00591076538
1.50042545     0.006876382977
1.50042565     0.006731294561
1.50042585     0.006875400431
1.50042605     0.006644195877
1.50042625     0.006447793916
1.50042645     0.006275116932
1.50042665     0.005218393169
1.50042685     0.004535395652
1.50042705     0.003285027575
1.50042725     0.002812970895
1.50042745     0.002623613924
1.50042765     0.002587642055
1.50042785     0.003303248202
1.50042805     0.00359524833
1.50042825     0.004444682505
1.50042845     0.004809862003
1.50042865     0.004787744489
1.50042885     0.004859960638
