# X         A1         A2
  1.50024025         0.1082455218          0.06162310392
  1.50024045         0.1044335663          0.05019604042
  1.50024065         0.09591192007          0.03588066623
  1.50024085         0.07166645676          0.01520594209
  1.50024105         0.04151741415          0.01831625029
  1.50024125         0.01475617383          0.02669487707
  1.50024145         0.02190304734          0.03720523044
  1.50024165         0.04101347923          0.03666772321
  1.50024185         0.05264271051          0.03551854938
  1.50024205         0.05770441145          0.03121632151
  1.50024225         0.04798448831          0.02444540709
  1.50024245         0.03741078451          0.02074840292
  1.50024265         0.02478922345          0.01154228952
  1.50024285         0.0165904481          0.008791681379
  1.50024305         0.02297467925          0.001405835152
  1.50024325         0.0302638039          0.003108085599
  1.50024345         0.03873568401          0.009748418815
  1.50024365         0.05211930722          0.01621744782
  1.50024385         0.0557477437          0.02287345193
  1.50024405         0.06379920244          0.03015106358
  1.50024425         0.06658183038          0.0284621641
  1.50024445         0.07322818786          0.03041914292
  1.50024465         0.07973716408          0.02466371842
  1.50024485         0.07618419081          0.02143488824
  1.50024505         0.06925414503          0.01682206057
  1.50024525         0.04893895611          0.00821846351
  1.50024545         0.02682912536          0.00190538459
  1.50024565         0.01199512742          0.01559310872
  1.50024585         0.01645759493          0.0263127517
  1.50024605         0.02208844759          0.04006998986
  1.50024625         0.03332845122          0.04722651839
  1.50024645         0.03714258224          0.04690276459
  1.50024665         0.04589874297          0.04580708593
  1.50024685         0.04788842052          0.03526137397
  1.50024705         0.04213025421          0.03036628105
  1.50024725         0.03479232267          0.02222212777
  1.50024745         0.01687015966          0.02175051905
  1.50024765         0.009135609493          0.0186881274
  1.50024785         0.02546421438          0.01998488978
  1.50024805         0.03925744072          0.02059650421
  1.50024825         0.04093886912          0.02523362078
  1.50024845         0.04121345282          0.02784257941
  1.50024865         0.02981178835          0.02346412279
  1.50024885         0.01919529587          0.01996381581
  1.50024905         0.01176229864          0.01007518638
  1.50024925         0.009460998699          0.007114976645
  1.50024945         0.01881166548          0.01359388139
  1.50024965         0.02918994986          0.01419171039
  1.50024985         0.03520014882          0.01686897315
  1.50025005         0.04708663374          0.01991076954
  1.50025025         0.05275413021          0.02081636526
  1.50025045         0.06266052276          0.02494755387
  1.50025065         0.06088084355          0.02313366905
  1.50025085         0.05373724923          0.02838394791
  1.50025105         0.04293882102          0.02752756141
  1.50025125         0.02544225939          0.02886325866
  1.50025145         0.01527752914          0.0267635379
  1.50025165         0.004143427126          0.02013774775
  1.50025185         0.006076227408          0.01805662923
  1.50025205         0.009832656011          0.01159349736
  1.50025225         0.01997125335          0.01224590372
  1.50025245         0.03211754933          0.009989916347
  1.50025265         0.03875895217          0.007488209754
  1.50025285         0.05015018582          0.006075001322
  1.50025305         0.05580963939          0.003475347301
  1.50025325         0.06791231781          0.009228574112
  1.50025345         0.0763008818          0.01262418181
  1.50025365         0.07786823809          0.01917432062
  1.50025385         0.07426505536          0.01848550886
  1.50025405         0.05720721185          0.0233437214
  1.50025425         0.04307875782          0.02487451583
  1.50025445         0.02641978674          0.02973178029
  1.50025465         0.01976322383          0.03204577044
  1.50025485         0.02360873669          0.02980160154
  1.50025505         0.03101121075          0.03024427034
  1.50025525         0.04384975508          0.02652877383
  1.50025545         0.04757551849          0.03010210954
  1.50025565         0.05515528098          0.02925430052
  1.50025585         0.05397036672          0.02841872349
  1.50025605         0.0507305786          0.02767015621
  1.50025625         0.04894398153          0.0219893679
  1.50025645         0.04310323671          0.02318116836
  1.50025665         0.04515556246          0.02093964629
  1.50025685         0.04286747798          0.02538609691
  1.50025705         0.04896882921          0.02441633865
  1.50025725         0.05050252751          0.02528754435
  1.50025745         0.05255026743          0.02453293651
  1.50025765         0.05787171051          0.01796455495
  1.50025785         0.0575494431          0.01551766694
  1.50025805         0.06424658          0.01200114377
  1.50025825         0.07033044845          0.01201157831
  1.50025845         0.07540444285          0.01898553409
  1.50025865         0.0889852047          0.02149413899
  1.50025885         0.09375009686          0.02112713084
  1.50025905         0.09696994722          0.02433217876
  1.50025925         0.08882120252          0.0219208356
  1.50025945         0.07660205662          0.02405829355
  1.50025965         0.06646908075          0.01855490915
  1.50025985         0.05070802197          0.01399716828
  1.50026005         0.03911113366          0.01013270579
  1.50026025         0.01993769407          0.003918258008
  1.50026045         0.01410834864          0.00463015493
  1.50026065         0.02766798623          0.006891078316
  1.50026085         0.03716345131          0.00683571212
  1.50026105         0.0488008149          0.01205480471
  1.50026125         0.06223901361          0.01133025996
  1.50026145         0.06830593199          0.01143198181
  1.50026165         0.07411136478          0.01185222343
  1.50026185         0.06672031432          0.007974358276
  1.50026205         0.05794199556          0.0113331778
  1.50026225         0.05004296824          0.01016047224
  1.50026245         0.04170139506          0.01399992965
  1.50026265         0.04485918581          0.0148685053
  1.50026285         0.0464592725          0.01485807169
  1.50026305         0.05011140183          0.01699019782
  1.50026325         0.05389028788          0.01368657406
  1.50026345         0.04835100099          0.01660394296
  1.50026365         0.04795122892          0.01305520441
  1.50026385         0.04117500782          0.01380093023
  1.50026405         0.04179519787          0.01226873696
  1.50026425         0.0393608287          0.01409992948
  1.50026445         0.03994810581          0.01984667405
  1.50026465         0.04096866027          0.02247664891
  1.50026485         0.04610275477          0.02851953544
  1.50026505         0.05607132614          0.02605150454
  1.50026525         0.06042587012          0.02738930471
  1.50026545         0.0649786815          0.02604986168
  1.50026565         0.05398427695          0.02628172562
  1.50026585         0.04072057456          0.02770024911
  1.50026605         0.02553534694          0.02327329479
  1.50026625         0.0221657902          0.02303532511
  1.50026645         0.03219935298          0.02305563353
  1.50026665         0.04205529019          0.01949836686
  1.50026685         0.03767915815          0.01918988489
  1.50026705         0.03382245079          0.01370887645
  1.50026725         0.02480860241          0.006528725848
  1.50026745         0.02313175797          0.004175670445
  1.50026765         0.0247063525          0.008449683897
  1.50026785         0.03001876362          0.0134533532
  1.50026805         0.03490282595          0.01723489724
  1.50026825         0.042501688          0.02432000451
  1.50026845         0.05573660508          0.02690068074
  1.50026865         0.06312344968          0.03579362109
  1.50026885         0.07276023924          0.03889936954
  1.50026905         0.06901275367          0.04413218796
  1.50026925         0.06772694737          0.04591035098
  1.50026945         0.06304734945          0.04366605729
  1.50026965         0.06090598181          0.04549044371
  1.50026985         0.06063111126          0.04084169865
  1.50027005         0.05427434668          0.04041034356
  1.50027025         0.05371948704          0.03469480202
  1.50027045         0.04682021216          0.02880535647
  1.50027065         0.04992184788          0.0240302477
  1.50027085         0.04996393993          0.01711785421
  1.50027105         0.05577387661          0.01947073638
  1.50027125         0.05790639669          0.02168509737
  1.50027145         0.05511967838          0.02994980663
  1.50027165         0.05155994371          0.03003859892
  1.50027185         0.03762962669          0.02933160961
  1.50027205         0.03128006309          0.02335504815
  1.50027225         0.02943280526          0.0127609605
  1.50027245         0.03310884535          0.009436306544
  1.50027265         0.04978449643          0.006178976502
  1.50027285         0.06112392619          0.005174105987
  1.50027305         0.07077977061          0.00991190318
  1.50027325         0.07343673706          0.009109268896
  1.50027345         0.06561864167          0.01501064748
  1.50027365         0.0595677346          0.0159716513
  1.50027385         0.04886095226          0.02228238061
  1.50027405         0.05022767931          0.02483516932
  1.50027425         0.05005255342          0.02610309608
  1.50027445         0.05501881242          0.02803405188
  1.50027465         0.05522674695          0.0247672908
  1.50027485         0.05271155387          0.02828271687
  1.50027505         0.05049194023          0.02644536644
  1.50027525         0.0418830812          0.02703718096
  1.50027545         0.0422963053          0.02517536469
  1.50027565         0.03550182655          0.01867945306
  1.50027585         0.0355781801          0.01667257212
  1.50027605         0.03106517904          0.01009328756
  1.50027625         0.02853484824          0.009363231249
  1.50027645         0.02614429407          0.009211602621
  1.50027665         0.02389972471          0.01009992976
  1.50027685         0.04305039346          0.01980942488
  1.50027705         0.07424481213          0.0279450547
  1.50027725         0.09776930511          0.04084116593
  1.50027745         0.1159368902          0.05308749527
  1.50027765         0.1219810769          0.05973991752
  1.50027785         0.1122289225          0.06933874637
  1.50027805         0.1047145128          0.07439994067
  1.50027825         0.09346477687          0.08415628225
  1.50027845         0.0880760923          0.09491063654
  1.50027865         0.0747025162          0.103381142
  1.50027885         0.09081333131          0.1171096563
  1.50027905         0.1373065412          0.1273992658
  1.50027925         0.20570755          0.1454752237
  1.50027945         0.2557001412          0.152624771
  1.50027965         0.2825098038          0.1504552811
  1.50027985         0.2729257643          0.1347458214
  1.50028005         0.2370864153          0.1095693782
  1.50028025         0.1969739497          0.08948417008
  1.50028045         0.1552162915          0.06913580745
  1.50028065         0.1289724857          0.06185086071
  1.50028085         0.0993527621          0.05222956091
  1.50028105         0.07718889415          0.04911442846
  1.50028125         0.0535068512          0.04360276833
  1.50028145         0.03886527196          0.03730547801
  1.50028165         0.02607852034          0.03417407721
  1.50028185         0.02504982427          0.02800631151
  1.50028205         0.02892451733          0.03090873361
  1.50028225         0.03902082145          0.03502476215
  1.50028245         0.04383319244          0.04017521814
  1.50028265         0.05294823274          0.04776480794
  1.50028285         0.06646599621          0.04479894787
  1.50028305         0.07731839269          0.04044312611
  1.50028325         0.09146931022          0.03179191053
  1.50028345         0.09478140622          0.01865620352
  1.50028365         0.09758105874          0.01358123496
  1.50028385         0.09727822244          0.008867367171
  1.50028405         0.0878232941          0.006895401981
  1.50028425         0.08203661442          0.01080355514
  1.50028445         0.07303802669          0.009951103479
  1.50028465         0.06916832179          0.01598968729
  1.50028485         0.06774023175          0.01571682654
  1.50028505         0.06470224261          0.02002976649
  1.50028525         0.06646940857          0.02044072002
  1.50028545         0.06258992851          0.01852195151
  1.50028565         0.06711173058          0.01748704165
  1.50028585         0.06475648284          0.01066180225
  1.50028605         0.07021386176          0.0137527287
  1.50028625         0.06975767016          0.01653466187
  1.50028645         0.06483199447          0.02510775812
  1.50028665         0.05418420583          0.02501559258
  1.50028685         0.03025026061          0.02512748539
  1.50028705         0.008214041591          0.02212440595
  1.50028725         0.02388943359          0.0146615738
  1.50028745         0.04561267048          0.01193468366
  1.50028765         0.05787274614          0.005071290769
  1.50028785         0.0664601028          0.01072794292
  1.50028805         0.06314062327          0.01404194534
  1.50028825         0.06155890599          0.02288767695
  1.50028845         0.0601831004          0.02531728521
  1.50028865         0.05690836534          0.0262294393
  1.50028885         0.05626991764          0.02680793963
  1.50028905         0.04141202569          0.02064235136
  1.50028925         0.02418736555          0.02139600739
  1.50028945         0.01312823221          0.02022163197
  1.50028965         0.03361271322          0.02222682349
  1.50028985         0.05296907946          0.03123004362
  1.50029005         0.07095970213          0.03652250394
  1.50029025         0.07226967812          0.04199545085
  1.50029045         0.06992004812          0.04482508451
  1.50029065         0.06265435368          0.04010819644
  1.50029085         0.05378849059          0.04091228545
  1.50029105         0.0504771024          0.03785228729
  1.50029125         0.04019569233          0.03833504021
  1.50029145         0.03791411966          0.03426687047
  1.50029165         0.02968535013          0.02333270758
  1.50029185         0.03200965002          0.01395772211
  1.50029205         0.02878675982          0.002403989667
  1.50029225         0.03460708261          0.01370952185
  1.50029245         0.03862854093          0.01987185888
  1.50029265         0.05124330521          0.02568454482
  1.50029285         0.06207098439          0.02225092426
  1.50029305         0.06973742694          0.02343417518
  1.50029325         0.07483629137          0.02113118581
  1.50029345         0.06972097605          0.02060988359
  1.50029365         0.06803271174          0.02087701485
  1.50029385         0.06355053931          0.01733552478
  1.50029405         0.06040842459          0.02070724405
  1.50029425         0.06307202578          0.02214786224
  1.50029445         0.05856830999          0.027326921
  1.50029465         0.05826193094          0.0356342122
  1.50029485         0.05053950846          0.03801218048
  1.50029505         0.04535042867          0.04405174777
  1.50029525         0.04603146389          0.04259599745
  1.50029545         0.04225527495          0.04728283733
  1.50029565         0.04611366242          0.04911662638
  1.50029585         0.0463684462          0.04682545736
  1.50029605         0.04737234861          0.04343129322
  1.50029625         0.05340678617          0.02897841856
  1.50029645         0.05595816672          0.01843101531
  1.50029665         0.06456873566          0.00968025066
  1.50029685         0.06488714367          0.005028131884
  1.50029705         0.06089243293          0.008036600426
  1.50029725         0.05600725487          0.01143344771
  1.50029745         0.0445076786          0.01363574807
  1.50029765         0.04162267596          0.01962918974
  1.50029785         0.03892540932          0.01685392112
  1.50029805         0.03787406906          0.01790470444
  1.50029825         0.03862318397          0.01471179817
  1.50029845         0.03034431115          0.01862377487
  1.50029865         0.02420691773          0.01929624565
  1.50029885         0.01335646212          0.02147129178
  1.50029905         0.003175233491          0.02153225802
  1.50029925         0.002075699624          0.0235544499
  1.50029945         0.007514283992          0.02853745967
  1.50029965         0.005893212277          0.02949297987
  1.50029985         0.009897187352          0.03327693418
  1.50030005         0.01373507548          0.02907203697
  1.50030025         0.01987694204          0.02631110698
  1.50030045         0.03645662591          0.02531636506
  1.50030065         0.05045572296          0.0212963745
  1.50030085         0.06159967184          0.02298507281
  1.50030105         0.07259080559          0.02320108749
  1.50030125         0.0705479458          0.02305310965
  1.50030145         0.07113212347          0.0246288199
  1.50030165         0.07026657462          0.01954364404
  1.50030185         0.07132076472          0.01935465448
  1.50030205         0.07815217972          0.01392003521
  1.50030225         0.07751917839          0.01312550157
  1.50030245         0.07832628489          0.01009868458
  1.50030265         0.0785240978          0.008059688844
  1.50030285         0.07229118049          0.00815503858
  1.50030305         0.0667906329          0.01318804361
  1.50030325         0.0528969653          0.0180466976
  1.50030345         0.03442216665          0.02079790086
  1.50030365         0.02552697435          0.02547849342
  1.50030385         0.02548775822          0.02251293883
  1.50030405         0.03547399864          0.02330025099
  1.50030425         0.04035364091          0.02139446139
  1.50030445         0.04889976978          0.01936860569
  1.50030465         0.05162876472          0.02398808114
  1.50030485         0.05993487313          0.024390921
  1.50030505         0.05653813854          0.02909306064
  1.50030525         0.05098038539          0.03098633327
  1.50030545         0.0364379175          0.02887488715
  1.50030565         0.01989659108          0.02965271845
  1.50030585         0.01865313388          0.02388950996
  1.50030605         0.03418932483          0.02299501933
  1.50030625         0.04838691652          0.01893028803
  1.50030645         0.05374709144          0.01477121934
  1.50030665         0.05926927179          0.0121980859
  1.50030685         0.05267446861          0.004738318734
  1.50030705         0.04325443134          0.004389771726
  1.50030725         0.03399597108          0.005408907309
  1.50030745         0.0190600045          0.01174478605
  1.50030765         0.01172478497          0.01102136727
  1.50030785         0.007061564364          0.01453512162
  1.50030805         0.003070854349          0.01223517489
  1.50030825         0.007961091585          0.01067795046
  1.50030845         0.01016267203          0.01268497389
  1.50030865         0.02297119051          0.01087675802
  1.50030885         0.03455735371          0.01515154634
  1.50030905         0.04632085562          0.01671672985
  1.50030925         0.05735550448          0.01706860028
  1.50030945         0.05629108846          0.02037561871
  1.50030965         0.05664508045          0.01607867703
  1.50030985         0.04844550043          0.01448080968
  1.50031005         0.04247847199          0.0129168909
  1.50031025         0.03447834775          0.009778324515
  1.50031045         0.02358274348          0.0100193806
  1.50031065         0.02635733224          0.004643712658
  1.50031085         0.03223603964          0.005732342601
  1.50031105         0.03542122245          0.01317603327
  1.50031125         0.04071530327          0.01770156436
  1.50031145         0.03662422299          0.02991108038
  1.50031165         0.04223730415          0.0389556922
  1.50031185         0.0448647514          0.04506674409
  1.50031205         0.05819857493          0.0491729416
  1.50031225         0.06559240818          0.04135206714
  1.50031245         0.0666070953          0.03664710373
  1.50031265         0.05876344815          0.02774068341
  1.50031285         0.03576925397          0.02168249898
  1.50031305         0.0209980756          0.01947764866
  1.50031325         0.04095587134          0.0172953438
  1.50031345         0.06188162416          0.02512718737
  1.50031365         0.0759158209          0.03652139381
  1.50031385         0.08359523863          0.03928831965
  1.50031405         0.0833998695          0.04068120569
  1.50031425         0.08761525899          0.03605877236
  1.50031445         0.08124215156          0.02994688228
  1.50031465         0.07406208664          0.02968272939
  1.50031485         0.05718062818          0.02614349313
  1.50031505         0.03940977901          0.02902710252
  1.50031525         0.03022124246          0.02464127727
  1.50031545         0.03429477662          0.02646775544
  1.50031565         0.0480292663          0.02694262937
  1.50031585         0.05460513011          0.03205618635
  1.50031605         0.0628612116          0.03833004832
  1.50031625         0.06065333262          0.03992258757
  1.50031645         0.06015221775          0.04382362217
  1.50031665         0.05832739174          0.03876970336
  1.50031685         0.05650573969          0.03512997553
  1.50031705         0.05830994993          0.0294875633
  1.50031725         0.05438420549          0.02104984038
  1.50031745         0.0573768355          0.01869345829
  1.50031765         0.05654466525          0.01307074819
  1.50031785         0.05943668261          0.0130276382
  1.50031805         0.06202014536          0.01460916642
  1.50031825         0.05832155794          0.01888519153
  1.50031845         0.05672388151          0.02337814681
  1.50031865         0.05686416104          0.02276803367
  1.50031885         0.05507688224          0.02777395397
  1.50031905         0.05924755707          0.03450194746
  1.50031925         0.06647639722          0.04898675159
  1.50031945         0.09929847717          0.07621602714
  1.50031965         0.1399431527          0.1031960621
  1.50031985         0.1878691018          0.1314787567
  1.50032005         0.2172323465          0.1443449855
  1.50032025         0.2324134111          0.14716883
  1.50032045         0.2326575518          0.1456680298
  1.50032065         0.2258871049          0.1423747838
  1.50032085         0.2237628698          0.1439456195
  1.50032105         0.2068673819          0.132242471
  1.50032125         0.1804168075          0.1129552275
  1.50032145         0.1338343322          0.08224087954
  1.50032165         0.08546131849          0.04770885408
  1.50032185         0.0619125329          0.02308954112
  1.50032205         0.08039420098          0.006583561655
  1.50032225         0.09996812791          0.009744165465
  1.50032245         0.1045631468          0.01239452697
  1.50032265         0.09314507991          0.01561960671
  1.50032285         0.06418640167          0.01645983197
  1.50032305         0.0376098603          0.01896192133
  1.50032325         0.01000337955          0.01726219431
  1.50032345         0.01449431106          0.02227686159
  1.50032365         0.01841948926          0.02264720015
  1.50032385         0.02131960541          0.02851574682
  1.50032405         0.01340615936          0.03029811382
  1.50032425         0.0126623027          0.03673620149
  1.50032445         0.006219541188          0.04271643609
  1.50032465         0.005708979908          0.04524694011
  1.50032485         0.004810012877          0.04852728173
  1.50032505         0.01597558521          0.04203358293
  1.50032525         0.02202035114          0.03664700314
  1.50032545         0.03365186974          0.02937794663
  1.50032565         0.03732578084          0.02246628702
  1.50032585         0.04634346068          0.02257309295
  1.50032605         0.05552658439          0.01905152388
  1.50032625         0.06238546968          0.02163478918
  1.50032645         0.06980542094          0.01900999807
  1.50032665         0.06433169544          0.01903567649
  1.50032685         0.0583069846          0.02003655396
  1.50032705         0.04554809257          0.01597791724
  1.50032725         0.03568968549          0.01593171433
  1.50032745         0.02925706841          0.009053734131
  1.50032765         0.01930705272          0.001256824471
  1.50032785         0.01279248856          0.005872948095
  1.50032805         0.009796833619          0.01683874615
  1.50032825         0.02753505297          0.01944771409
  1.50032845         0.04609192163          0.0256235525
  1.50032865         0.06638034433          0.02786227688
  1.50032885         0.07346197963          0.03167982772
  1.50032905         0.0790399909          0.0345813185
  1.50032925         0.07501467317          0.03068252467
  1.50032945         0.06883592159          0.02741980553
  1.50032965         0.06543162465          0.01618583128
  1.50032985         0.05617306381          0.008789563552
  1.50033005         0.05136506259          0.004093221389
  1.50033025         0.03907385841          0.00220346218
  1.50033045         0.03417603672          0.005779591389
  1.50033065         0.02387693524          0.009997977875
  1.50033085         0.0163870994          0.012273442
  1.50033105         0.005886966363          0.01840970293
  1.50033125         0.01008608844          0.01776991226
  1.50033145         0.0140169831          0.02293899655
  1.50033165         0.0208599437          0.0213752985
  1.50033185         0.02332941443          0.02092734352
  1.50033205         0.02697386034          0.02152178995
  1.50033225         0.03737251461          0.02036530711
  1.50033245         0.04593804479          0.02789095975
  1.50033265         0.06171122193          0.03472398221
  1.50033285         0.06985343248          0.04267787188
  1.50033305         0.07454779744          0.0518742688
  1.50033325         0.07839910686          0.05171891674
  1.50033345         0.07692755759          0.05135753006
  1.50033365         0.08166239411          0.04420249537
  1.50033385         0.07609445602          0.0354469046
  1.50033405         0.06817529351          0.03070334345
  1.50033425         0.05164290592          0.02295780741
  1.50033445         0.02959161066          0.01988050342
  1.50033465         0.01523537468          0.00932750199
  1.50033485         0.01216034591          0.008059688844
  1.50033505         0.0160044767          0.01048074849
  1.50033525         0.02493689209          0.01946186088
  1.50033545         0.02947135642          0.01941747218
  1.50033565         0.03517268598          0.01868177205
  1.50033585         0.04369591922          0.0140253529
  1.50033605         0.05169175938          0.003527087159
  1.50033625         0.06961840391          0.006598257925
  1.50033645         0.08147097379          0.01833391376
  1.50033665         0.09388613701          0.0238242168
  1.50033685         0.09321835637          0.02861273475
  1.50033705         0.08665730804          0.03458235413
  1.50033725         0.07817534357          0.03747551143
  1.50033745         0.06780351698          0.04539615288
  1.50033765         0.06727410108          0.04515048862
  1.50033785         0.06163599342          0.04511589557
  1.50033805         0.06349917501          0.04082559794
  1.50033825         0.06059930846          0.03147713095
  1.50033845         0.06688543409          0.02642239444
  1.50033865         0.07458259165          0.01663748175
  1.50033885         0.08634584397          0.01693724282
  1.50033905         0.09695975482          0.01606720313
  1.50033925         0.09565534443          0.02268157527
  1.50033945         0.09197346121          0.02393467352
  1.50033965         0.07610596716          0.02325001173
  1.50033985         0.06394093484          0.02166647092
  1.50034005         0.05034001917          0.01321108267
  1.50034025         0.03967607394          0.01200952288
  1.50034045         0.03456812724          0.009073412046
  1.50034065         0.02869594283          0.01047261339
  1.50034085         0.03521320596          0.01952311583
  1.50034105         0.04480337724          0.02349672839
  1.50034125         0.05890145898          0.02873188257
  1.50034145         0.07633321732          0.03044446744
  1.50034165         0.08168385178          0.02854490094
  1.50034185         0.08551701903          0.03204927221
  1.50034205         0.08213299513          0.03054209985
  1.50034225         0.0773537308          0.03338295594
  1.50034245         0.07850123942          0.03017942421
  1.50034265         0.07537609339          0.0275684353
  1.50034285         0.07668374479          0.02656064928
  1.50034305         0.07228803635          0.02608282119
  1.50034325         0.07353498042          0.03167105466
  1.50034345         0.07376462966          0.03296721354
  1.50034365         0.0742084533          0.0386095345
  1.50034385         0.08027478307          0.03654709086
  1.50034405         0.08327586949          0.0359499082
  1.50034425         0.09614557028          0.03408982605
  1.50034445         0.09966733307          0.03079888411
  1.50034465         0.102733776          0.03167264163
  1.50034485         0.098163113          0.02677034028
  1.50034505         0.08825592697          0.02735296451
  1.50034525         0.08403769881          0.02440886199
  1.50034545         0.07518512011          0.02493209206
  1.50034565         0.07068601251          0.02655418031
  1.50034585         0.05617576838          0.02353939973
  1.50034605         0.0376378037          0.02338354476
  1.50034625         0.02116217092          0.01620814204
  1.50034645         0.0114777172          0.0125178257
  1.50034665         0.01903291233          0.008551960811
  1.50034685         0.02751779743          0.007411699276
  1.50034705         0.03841198236          0.008489875123
  1.50034725         0.05016137287          0.01034569088
  1.50034745         0.06802498549          0.01526224986
  1.50034765         0.07373083383          0.01924595796
  1.50034785         0.07473477721          0.02794767171
  1.50034805         0.06213968992          0.0297291968
  1.50034825         0.04341896996          0.03479264304
  1.50034845         0.04040861502          0.03217433766
  1.50034865         0.05134573951          0.02545699105
  1.50034885         0.05966788903          0.01951116323
  1.50034905         0.07029668987          0.009380225092
  1.50034925         0.07438004017          0.01009102724
  1.50034945         0.08275038749          0.01871414855
  1.50034965         0.08835704625          0.02122959681
  1.50034985         0.0844546482          0.02411474846
  1.50035005         0.07832437009          0.02797060646
  1.50035025         0.06030157954          0.02762782946
  1.50035045         0.04820718616          0.03035770729
  1.50035065         0.03700980917          0.02374197915
  1.50035085         0.02776806802          0.0187131539
  1.50035105         0.02842247672          0.01309128944
  1.50035125         0.02924594097          0.006736482494
  1.50035145         0.03266034648          0.01087114867
  1.50035165         0.03693358973          0.01656260714
  1.50035185         0.03458170593          0.02102504857
  1.50035205         0.03840494901          0.02903736755
  1.50035225         0.0335973762          0.02716900222
  1.50035245         0.02635213733          0.02665402368
  1.50035265         0.01641991735          0.02084359527
  1.50035285         0.01769943349          0.0135708414
  1.50035305         0.03440301865          0.01282212138
  1.50035325         0.05591537431          0.01115509029
  1.50035345         0.06775167584          0.01519757882
  1.50035365         0.07487178594          0.01376433764
  1.50035385         0.08062071353          0.02226730622
  1.50035405         0.08018162847          0.02874238417
  1.50035425         0.08775585145          0.04057331011
  1.50035445         0.09234797955          0.04405607283
  1.50035465         0.09654293954          0.04333742335
  1.50035485         0.09563494474          0.03960113227
  1.50035505         0.08208514005          0.02725955844
  1.50035525         0.07006322592          0.01980794407
  1.50035545         0.05044049397          0.009444938041
  1.50035565         0.04318983853          0.005030354019
  1.50035585         0.04055802897          0.00326332869
  1.50035605         0.04681530967          0.01019044872
  1.50035625         0.05420899019          0.01161023509
  1.50035645         0.05583877489          0.01744846441
  1.50035665         0.05731307715          0.01972359978
  1.50035685         0.04813273624          0.0192876514
  1.50035705         0.04418579116          0.02229681611
  1.50035725         0.03526706621          0.02025016956
  1.50035745         0.02842781693          0.02263391204
  1.50035765         0.02579225414          0.02612920105
  1.50035785         0.02517399564          0.02407098748
  1.50035805         0.03161909059          0.02580997534
  1.50035825         0.03699737042          0.02229366265
  1.50035845         0.03115306608          0.02319456451
  1.50035865         0.02946898527          0.02401567064
  1.50035885         0.0236553587          0.02492043376
  1.50035905         0.02104012668          0.02568708174
  1.50035925         0.02386767045          0.02058252692
  1.50035945         0.01809782162          0.02014362067
  1.50035965         0.007514283992          0.0219683703
  1.50035985         0.02362924069          0.03095022775
  1.50036005         0.06463056058          0.05270329118
  1.50036025         0.1098156273          0.07351262867
  1.50036045         0.1548716277          0.09864830971
  1.50036065         0.1771288961          0.1125589535
  1.50036085         0.1885018945          0.1190944538
  1.50036105         0.1880928874          0.1239032522
  1.50036125         0.1847976446          0.125262171
  1.50036145         0.187320292          0.1321044564
  1.50036165         0.1761210114          0.127089709
  1.50036185         0.158576563          0.1170341671
  1.50036205         0.1248695329          0.09523340315
  1.50036225         0.08328072727          0.06869297475
  1.50036245         0.04831698537          0.04950550571
  1.50036265         0.01512336638          0.03248661757
  1.50036285         0.01027056202          0.02860316448
  1.50036305         0.01499630697          0.02182118781
  1.50036325         0.01923368499          0.02202307805
  1.50036345         0.01088514645          0.01590034738
  1.50036365         0.003813334275          0.009619154967
  1.50036385         0.01143336575          0.001283225021
  1.50036405         0.02644749731          0.01649194025
  1.50036425         0.03691163287          0.02467066422
  1.50036445         0.04968029261          0.0338014476
  1.50036465         0.0506868735          0.0341902636
  1.50036485         0.04817928001          0.03113070875
  1.50036505         0.04265008867          0.02961795777
  1.50036525         0.03094518743          0.02481699176
  1.50036545         0.02722016908          0.02534291521
  1.50036565         0.01877407357          0.0204711128
  1.50036585         0.02064487711          0.01852469146
  1.50036605         0.01931238361          0.02034954727
  1.50036625         0.02808967605          0.01726839691
  1.50036645         0.03096161783          0.0195380915
  1.50036665         0.04306162894          0.01915449463
  1.50036685         0.05097469315          0.02105851285
  1.50036705         0.06850276887          0.02330618724
  1.50036725         0.08043447137          0.02338995598
  1.50036745         0.08757148683          0.02786048874
  1.50036765         0.08636596799          0.02627109364
  1.50036785         0.07146001607          0.0291708149
  1.50036805         0.05779583007          0.02318144962
  1.50036825         0.03817895427          0.0187383946
  1.50036845         0.02659588493          0.01460989937
  1.50036865         0.01795566082          0.01738466695
  1.50036885         0.01726135798          0.02478574775
  1.50036905         0.01761696674          0.02953179739
  1.50036925         0.02925803885          0.03614446521
  1.50036945         0.04015001282          0.03378937766
  1.50036965         0.05128148571          0.03377282247
  1.50036985         0.06359767914          0.03080546111
  1.50037005         0.06848402321          0.02657148428
  1.50037025         0.07700300217          0.02714472078
  1.50037045         0.08258016407          0.02342884801
  1.50037065         0.0838432312          0.02823960967
  1.50037085         0.09199557453          0.03053555638
  1.50037105         0.09596417099          0.03897666186
  1.50037125         0.1024873778          0.04435709119
  1.50037145         0.1013602689          0.04388571903
  1.50037165         0.0916961208          0.04242919013
  1.50037185         0.08355434984          0.03103350289
  1.50037205         0.06867984682          0.02273628674
  1.50037225         0.0602979362          0.01353483181
  1.50037245         0.04329639673          0.007219520397
  1.50037265         0.02789648622          0.004148930777
  1.50037285         0.02507024631          0.005670594051
  1.50037305         0.02983975224          0.009441979229
  1.50037325         0.0336888805          0.01735147275
  1.50037345         0.03671037406          0.02203373238
