#x       aXcorr
1.50021465     0.005840454251
1.50021485     0.005563358776
1.50021505     0.005783014465
1.50021525     0.005413375329
1.50021545     0.005688406993
1.50021565     0.005042979028
1.50021585     0.004138081335
1.50021605     0.00372970337
1.50021625     0.002967986278
1.50021645     0.002822419163
1.50021665     0.003137098858
1.50021685     0.002758121118
1.50021705     0.002854503691
1.50021725     0.002594589489
1.50021745     0.002564382507
1.50021765     0.003017458832
1.50021785     0.003149309894
1.50021805     0.004135709722
1.50021825     0.004232399631
1.50021845     0.004887050949
1.50021865     0.004908710252
1.50021885     0.005163116381
1.50021905     0.005505996291
1.50021925     0.004994851071
1.50021945     0.004881777335
1.50021965     0.004013837781
1.50021985     0.004051194061
1.50022005     0.004488688428
1.50022025     0.004743157886
1.50022045     0.005675380118
1.50022065     0.005488356575
1.50022085     0.005091830157
1.50022105     0.004548152443
1.50022125     0.003558400087
1.50022145     0.003584317863
1.50022165     0.002995405346
1.50022185     0.002985533327
1.50022205     0.003132106271
1.50022225     0.002834383864
1.50022245     0.003285574261
1.50022265     0.003250521608
1.50022285     0.003490590025
1.50022305     0.003652487416
1.50022325     0.002893591998
1.50022345     0.002619118895
1.50022365     0.001761678024
1.50022385     0.001152640791
1.50022405     0.001656595385
1.50022425     0.001683923416
1.50022445     0.002126018982
1.50022465     0.002640291816
1.50022485     0.002405801089
1.50022505     0.002746239305
1.50022525     0.002718610223
1.50022545     0.002377892612
1.50022565     0.002613846911
1.50022585     0.002158855088
1.50022605     0.001419819542
1.50022625     0.001481012674
1.50022645     0.00132335478
1.50022665     0.001240724348
1.50022685     0.001885627047
1.50022705     0.001818895107
1.50022725     0.002664806321
1.50022745     0.003128173063
1.50022765     0.004297208507
1.50022785     0.005578968674
1.50022805     0.006292301696
1.50022825     0.007097158115
1.50022845     0.006631634198
1.50022865     0.00650016591
1.50022885     0.005935916677
1.50022905     0.005494223442
1.50022925     0.005142055918
1.50022945     0.003478637664
1.50022965     0.00227728649
1.50022985     0.0005873107002
1.50023005     0.001032026717
1.50023025     0.001717174891
1.50023045     0.002972083632
1.50023065     0.003361116163
1.50023085     0.004815755878
1.50023105     0.005952477921
1.50023125     0.006774990819
1.50023145     0.007099498995
1.50023165     0.005944708362
1.50023185     0.005020014476
1.50023205     0.004179245327
1.50023225     0.003202108201
1.50023245     0.003137783613
1.50023265     0.002861538902
1.50023285     0.002725708066
1.50023305     0.003872190602
1.50023325     0.00493324548
1.50023345     0.006529750302
1.50023365     0.007823990658
1.50023385     0.007798881736
1.50023405     0.007506682537
1.50023425     0.006102271844
1.50023445     0.00486432109
1.50023465     0.004198868293
1.50023485     0.003741585882
1.50023505     0.004079036415
1.50023525     0.004227926489
1.50023545     0.005540531129
1.50023565     0.006644061767
1.50023585     0.008807697333
1.50023605     0.009861827828
1.50023625     0.0109450696
1.50023645     0.01035415567
1.50023665     0.009173882194
1.50023685     0.007843903266
1.50023705     0.005156695377
1.50023725     0.001696361462
1.50023745     0.005158744752
1.50023765     0.01198088657
1.50023785     0.01857252978
1.50023805     0.02304798178
1.50023825     0.02390768565
1.50023845     0.02251580358
1.50023865     0.01875169575
1.50023885     0.01553951204
1.50023905     0.01325357612
1.50023925     0.0120969126
1.50023945     0.01116056647
1.50023965     0.01038766
1.50023985     0.01086275931
1.50024005     0.01154240593
1.50024025     0.01286737435
1.50024045     0.01241426915
1.50024065     0.01140128914
1.50024085     0.008519156836
1.50024105     0.004935266916
1.50024125     0.001754098223
1.50024145     0.002603662899
1.50024165     0.004875370301
1.50024185     0.00625775801
1.50024205     0.006859485526
1.50024225     0.005704029929
1.50024245     0.004447112791
1.50024265     0.002946743742
1.50024285     0.001972137252
1.50024305     0.002731051762
1.50024325     0.003597531701
1.50024345     0.004604585469
1.50024365     0.006195540074
1.50024385     0.006626867689
1.50024405     0.007583958097
1.50024425     0.007914725691
1.50024445     0.008704821579
1.50024465     0.009478532709
1.50024485     0.00905620493
1.50024505     0.00823239889
1.50024525     0.005817492027
1.50024545     0.00318923872
1.50024565     0.001425888855
1.50024585     0.00195635017
1.50024605     0.002625705907
1.50024625     0.003961833194
1.50024645     0.004415218253
1.50024665     0.005456076004
1.50024685     0.005692617968
1.50024705     0.00500812009
1.50024725     0.004135835916
1.50024745     0.002005398041
1.50024765     0.001085970551
1.50024785     0.003026986727
1.50024805     0.004666619934
1.50024825     0.004866492003
1.50024845     0.004899144638
1.50024865     0.00354379788
1.50024885     0.002281778725
1.50024905     0.001398208784
1.50024925     0.001124649891
1.50024945     0.002236192115
1.50024965     0.00346986996
1.50024985     0.004184326157
1.50025005     0.005597278476
1.50025025     0.006271017715
1.50025045     0.007448591292
1.50025065     0.007237052545
1.50025085     0.006387872621
1.50025105     0.005104223266
1.50025125     0.003024374368
1.50025145     0.001816080068
1.50025165     0.0004925387911
1.50025185     0.00072229543
1.50025205     0.001168827177
1.50025225     0.002374031348
1.50025245     0.003817897057
1.50025265     0.004607373849
1.50025285     0.005961468909
1.50025305     0.006634229794
1.50025325     0.008072898723
1.50025345     0.009070022032
1.50025365     0.009256375022
1.50025385     0.0088280458
1.50025405     0.006800349802
1.50025425     0.005120877177
1.50025445     0.003140593879
1.50025465     0.002349298913
1.50025485     0.002806425327
1.50025505     0.003686368465
1.50025525     0.005212513264
1.50025545     0.005655423272
1.50025565     0.006556435488
1.50025585     0.006415596697
1.50025605     0.006030471064
1.50025625     0.005818093196
1.50025645     0.005123768002
1.50025665     0.005367750302
1.50025685     0.00509575475
1.50025705     0.005821029656
1.50025725     0.006003347225
1.50025745     0.006246785168
1.50025765     0.006879366469
1.50025785     0.006841048598
1.50025805     0.00763715012
1.50025825     0.008360341191
1.50025845     0.008963477798
1.50025865     0.01057787985
1.50025885     0.01114431303
1.50025905     0.01152700465
1.50025925     0.01055837143
1.50025945     0.009105882607
1.50025965     0.007901357487
1.50025985     0.006027777679
1.50026005     0.004649247974
1.50026025     0.002370033879
1.50026045     0.001677094842
1.50026065     0.003288952634
1.50026085     0.004417709075
1.50026105     0.005801066291
1.50026125     0.007398491725
1.50026145     0.008119691163
1.50026165     0.008809787221
1.50026185     0.007931197062
1.50026205     0.00688767666
1.50026225     0.005948720034
1.50026245     0.00495713111
1.50026265     0.005332516506
1.50026285     0.005522729363
1.50026305     0.00595685048
1.50026325     0.006406054832
1.50026345     0.0057476121
1.50026365     0.005700071342
1.50026385     0.004894582555
1.50026405     0.004968292546
1.50026425     0.004678921774
1.50026445     0.004748711362
1.50026465     0.004870041739
1.50026485     0.005480371416
1.50026505     0.006665322464
1.50026525     0.007182985544
1.50026545     0.007724171039
1.50026565     0.006417231634
1.50026585     0.004840549082
1.50026605     0.003035448957
1.50026625     0.002634892706
1.50026645     0.003827606561
1.50026665     0.00499921618
1.50026685     0.004479009192
1.50026705     0.004020559136
1.50026725     0.002949058311
1.50026745     0.002749725012
1.50026765     0.002936895471
1.50026785     0.003568409476
1.50026805     0.004148992244
1.50026825     0.005052302964
1.50026845     0.00662555499
1.50026865     0.007503625937
1.50026885     0.008649178781
1.50026905     0.008203702979
1.50026925     0.00805084873
1.50026945     0.007494586054
1.50026965     0.007240040228
1.50026985     0.00720737176
1.50027005     0.006451738998
1.50027025     0.006385752466
1.50027045     0.005565620493
1.50027065     0.00593432039
1.50027085     0.005939336494
1.50027105     0.006629973184
1.50027125     0.006883465685
1.50027145     0.006552203093
1.50027165     0.006129039917
1.50027185     0.004473102279
1.50027205     0.003718333784
1.50027225     0.003498749109
1.50027245     0.0039357231
1.50027265     0.005917985924
1.50027285     0.007265922148
1.50027305     0.008413739502
1.50027325     0.008729624562
1.50027345     0.00780023355
1.50027365     0.007080961484
1.50027385     0.005808219314
1.50027405     0.005970662925
1.50027425     0.005949871149
1.50027445     0.006540215574
1.50027465     0.006564940792
1.50027485     0.006265961565
1.50027505     0.006002099253
1.50027525     0.004978736397
1.50027545     0.005027854349
1.50027565     0.004220196977
1.50027585     0.004229257349
1.50027605     0.003692790866
1.50027625     0.003392007202
1.50027645     0.003107828321
1.50027665     0.002841023961
1.50027685     0.005117512308
1.50027705     0.008825654164
1.50027725     0.01162205543
1.50027745     0.0137816919
1.50027765     0.01450026222
1.50027785     0.01334088948
1.50027805     0.01244765893
1.50027825     0.0111103626
1.50027845     0.01046982408
1.50027865     0.008880075067
1.50027885     0.01079519
1.50027905     0.01632196642
1.50027925     0.02445291542
1.50027945     0.03039562888
1.50027965     0.03358257934
1.50027985     0.03244332597
1.50028005     0.02818305418
1.50028025     0.0234147273
1.50028045     0.01845088787
1.50028065     0.01533127204
1.50028085     0.01181028411
1.50028105     0.009175613523
1.50028125     0.006360491272
1.50028145     0.004620006308
1.50028165     0.003100021742
1.50028185     0.002977726981
1.50028205     0.003438323503
1.50028225     0.004638504703
1.50028245     0.005210548639
1.50028265     0.006294087507
1.50028285     0.007900939323
1.50028305     0.009191038087
1.50028325     0.01087318268
1.50028345     0.01126691699
1.50028365     0.01159968227
1.50028385     0.01156371739
1.50028405     0.01043976471
1.50028425     0.009751845151
1.50028445     0.008682216518
1.50028465     0.008222204633
1.50028485     0.00805244036
1.50028505     0.007691311184
1.50028525     0.007901350036
1.50028545     0.007440214045
1.50028565     0.00797772035
1.50028585     0.007697764318
1.50028605     0.008346470073
1.50028625     0.008292249404
1.50028645     0.007706725039
1.50028665     0.006440994795
1.50028685     0.003595924703
1.50028705     0.0009764216957
1.50028725     0.00283978926
1.50028745     0.005422083195
1.50028765     0.006879472639
1.50028785     0.007900245488
1.50028805     0.007505651098
1.50028825     0.00731764501
1.50028845     0.007154120132
1.50028865     0.006764837075
1.50028885     0.006688926369
1.50028905     0.00492274994
1.50028925     0.002875216072
1.50028945     0.001560581732
1.50028965     0.003995630424
1.50028985     0.006296552252
1.50029005     0.008435154334
1.50029025     0.008590847254
1.50029045     0.008311569691
1.50029065     0.007447865792
1.50029085     0.006393958814
1.50029105     0.006000327878
1.50029125     0.004778162111
1.50029145     0.004506940022
1.50029165     0.003528764006
1.50029185     0.003805065295
1.50029205     0.003421954112
1.50029225     0.004113820847
1.50029245     0.004591865931
1.50029265     0.006091397256
1.50029285     0.007378502283
1.50029305     0.008289820515
1.50029325     0.008895966224
1.50029345     0.00828788057
1.50029365     0.008087204769
1.50029385     0.007554402575
1.50029405     0.007180895191
1.50029425     0.007497529499
1.50029445     0.006962162443
1.50029465     0.006925746333
1.50029485     0.006007733755
1.50029505     0.005390915554
1.50029525     0.005471860524
1.50029545     0.005022974219
1.50029565     0.005481629167
1.50029585     0.005511913449
1.50029605     0.005631274544
1.50029625     0.00634858571
1.50029645     0.006651875563
1.50029665     0.007675440982
1.50029685     0.007713284343
1.50029705     0.007238409948
1.50029725     0.006657723803
1.50029745     0.00529073365
1.50029765     0.004947787151
1.50029785     0.004627146292
1.50029805     0.004502177704
1.50029825     0.004591219593
1.50029845     0.003607097082
1.50029865     0.002877524355
1.50029885     0.001587709645
1.50029905     0.0003774470242
1.50029925     0.0002467435261
1.50029945     0.0008932399796
1.50029965     0.0007005395601
1.50029985     0.001176498248
1.50030005     0.001632716507
1.50030025     0.002362821251
1.50030045     0.00433368329
1.50030065     0.005997803994
1.50030085     0.007322509307
1.50030105     0.008629024029
1.50030125     0.008386192843
1.50030145     0.008455616422
1.50030165     0.008352747187
1.50030185     0.008478057571
1.50030205     0.009290114976
1.50030225     0.009214909747
1.50030245     0.009310796857
1.50030265     0.009334348142
1.50030285     0.008593422361
1.50030305     0.007939544506
1.50030325     0.006287979428
1.50030345     0.0040918421
1.50030365     0.003034456633
1.50030385     0.00302978023
1.50030405     0.004216878209
1.50030425     0.004796929192
1.50030445     0.005812823772
1.50030465     0.006137229968
1.50030485     0.007124615368
1.50030505     0.006720814388
1.50030525     0.006060155109
1.50030545     0.00433146162
1.50030565     0.002365157707
1.50030585     0.002217338653
1.50030605     0.004064162262
1.50030625     0.005751872435
1.50030645     0.006389021408
1.50030665     0.007045501843
1.50030685     0.006261546165
1.50030705     0.005141762551
1.50030725     0.004041181412
1.50030745     0.002265705261
1.50030765     0.00139375194
1.50030785     0.0008394241449
1.50030805     0.0003650404396
1.50030825     0.0009463531896
1.50030845     0.001208059373
1.50030865     0.002730631502
1.50030885     0.00410790462
1.50030905     0.005506284069
1.50030925     0.006817974616
1.50030945     0.006691460963
1.50030965     0.006733528804
1.50030985     0.005758834071
1.50031005     0.005049520638
1.50031025     0.004098512232
1.50031045     0.002803334966
1.50031065     0.003133149119
1.50031085     0.003831960261
1.50031105     0.004210602958
1.50031125     0.004839905538
1.50031145     0.004353604279
1.50031165     0.005020847544
1.50031185     0.005333171692
1.50031205     0.006918203086
1.50031225     0.007797146216
1.50031245     0.007917764597
1.50031265     0.006985360757
1.50031285     0.00425196439
1.50031305     0.002496092813
1.50031325     0.004868505057
1.50031345     0.007356008515
1.50031365     0.009024297819
1.50031385     0.009937164374
1.50031405     0.009913928807
1.50031425     0.01041503344
1.50031445     0.009657452814
1.50031465     0.008803953417
1.50031485     0.006797185633
1.50031505     0.004684740212
1.50031525     0.003592474386
1.50031545     0.004076696467
1.50031565     0.005709358491
1.50031585     0.006491018459
1.50031605     0.007472461089
1.50031625     0.007210012991
1.50031645     0.00715044979
1.50031665     0.006933494937
1.50031685     0.006716978736
1.50031705     0.006931452081
1.50031725     0.00646478124
1.50031745     0.006820521783
1.50031765     0.006721574813
1.50031785     0.007065352518
1.50031805     0.007372469641
1.50031825     0.006932820659
1.50031845     0.006742915139
1.50031865     0.006759572309
1.50031885     0.006547114812
1.50031905     0.007042898796
1.50031925     0.007902222686
1.50031945     0.01180384029
1.50031965     0.01663535833
1.50031985     0.02233248018
1.50032005     0.02582290769
1.50032025     0.02762755752
1.50032045     0.027656544
1.50032065     0.02685177699
1.50032085     0.0265992377
1.50032105     0.02459079027
1.50032125     0.02144657634
1.50032145     0.01590922102
1.50032165     0.01015900262
1.50032185     0.007359683048
1.50032205     0.009556631558
1.50032225     0.01188344695
1.50032245     0.01242967136
1.50032265     0.01107242145
1.50032285     0.007629991509
1.50032305     0.004470767453
1.50032325     0.001189125585
1.50032345     0.001722967369
1.50032365     0.002189565683
1.50032385     0.002534306375
1.50032405     0.001593618654
1.50032425     0.001505195396
1.50032445     0.0007393307751
1.50032465     0.000678640441
1.50032485     0.0005717787426
1.50032505     0.001899056486
1.50032525     0.002617619
1.50032545     0.004000269808
1.50032565     0.004437004682
1.50032585     0.005508937873
1.50032605     0.006600574125
1.50032625     0.00741590932
1.50032645     0.008297932334
1.50032665     0.007647248451
1.50032685     0.006931084674
1.50032705     0.00541441096
1.50032725     0.004242512863
1.50032745     0.003477866761
1.50032765     0.002295077546
1.50032785     0.00152067421
1.50032805     0.001164571382
1.50032825     0.003273168113
1.50032845     0.005479042418
1.50032865     0.007890785113
1.50032885     0.008732599206
1.50032905     0.009395673871
1.50032925     0.008917183615
1.50032945     0.008182695135
1.50032965     0.007777997758
1.50032985     0.006677424069
1.50033005     0.00610589236
1.50033025     0.004644800443
1.50033045     0.004062577616
1.50033065     0.002838303335
1.50033085     0.001947970712
1.50033105     0.0006997967721
1.50033125     0.001198957092
1.50033145     0.001666226774
1.50033165     0.00247967802
1.50033185     0.002773213666
1.50033205     0.003206452588
1.50033225     0.004442548379
1.50033245     0.005460770335
1.50033265     0.007335761096
1.50033285     0.008303624578
1.50033305     0.008861673996
1.50033325     0.009319500066
1.50033345     0.009144572541
1.50033365     0.009707389399
1.50033385     0.009045531042
1.50033405     0.00810414739
1.50033425     0.006138915662
1.50033445     0.003517628647
1.50033465     0.001811064663
1.50033485     0.001445526606
1.50033505     0.001902492484
1.50033525     0.002964304294
1.50033545     0.003503330518
1.50033565     0.00418105768
1.50033585     0.005194233265
1.50033605     0.006144726183
1.50033625     0.008275694214
1.50033645     0.009684642777
1.50033665     0.01116046403
1.50033685     0.01108103059
1.50033705     0.01030116808
1.50033725     0.009292904288
1.50033745     0.008059959859
1.50033765     0.007997017354
1.50033785     0.007326801773
1.50033805     0.007548292633
1.50033825     0.007203591522
1.50033845     0.007950824685
1.50033865     0.008865788579
1.50033885     0.01026412752
1.50033905     0.01152578089
1.50033925     0.01137076318
1.50033945     0.01093314774
1.50033965     0.009046885185
1.50033985     0.007600788493
1.50034005     0.005984028801
1.50034025     0.004716389813
1.50034045     0.004109207541
1.50034065     0.003411155427
1.50034085     0.004185868893
1.50034105     0.005325867794
1.50034125     0.007001774386
1.50034145     0.009073906578
1.50034165     0.009709955193
1.50034185     0.01016561966
1.50034205     0.00976332929
1.50034225     0.009195238352
1.50034245     0.009331627749
1.50034265     0.008960086852
1.50034285     0.009115605615
1.50034305     0.008593056351
1.50034325     0.008741226979
1.50034345     0.008768577129
1.50034365     0.008821330033
1.50034385     0.009542447515
1.50034405     0.009899207391
1.50034425     0.01142905094
1.50034445     0.01184767671
1.50034465     0.01221225597
1.50034485     0.01166885812
1.50034505     0.01049118955
1.50034525     0.009989739396
1.50034545     0.008937430568
1.50034565     0.008402602747
1.50034585     0.006677749567
1.50034605     0.004474093206
1.50034625     0.00251558912
1.50034645     0.001364386291
1.50034665     0.00226248824
1.50034685     0.003271104069
1.50034705     0.004566119984
1.50034725     0.005962792318
1.50034745     0.008086285554
1.50034765     0.008764537051
1.50034785     0.008883876726
1.50034805     0.007386703975
1.50034825     0.005161315668
1.50034845     0.004803474993
1.50034865     0.006103578955
1.50034885     0.007092862856
1.50034905     0.008356325328
1.50034925     0.008841716684
1.50034945     0.009836758487
1.50034965     0.01050318219
1.50034985     0.01003934816
1.50035005     0.009310587309
1.50035025     0.007168183103
1.50035045     0.00573051814
1.50035065     0.00439943932
1.50035085     0.00330085936
1.50035105     0.003378638765
1.50035125     0.003476523794
1.50035145     0.003882409073
1.50035165     0.004390372895
1.50035185     0.004110799171
1.50035205     0.004565293435
1.50035225     0.003993796185
1.50035245     0.003132536775
1.50035265     0.001951877261
1.50035285     0.00210397155
1.50035305     0.00408957433
1.50035325     0.006646781694
1.50035345     0.008053793572
1.50035365     0.008900170214
1.50035385     0.009583575651
1.50035405     0.00953138154
1.50035425     0.01043174695
1.50035445     0.01097762957
1.50035465     0.01147625409
1.50035485     0.01136833709
1.50035505     0.009757630527
1.50035525     0.008328593336
1.50035545     0.005995959975
1.50035565     0.005134086125
1.50035585     0.004821243696
1.50035605     0.005565031897
1.50035625     0.006443958264
1.50035645     0.006637678947
1.50035665     0.006812930573
1.50035685     0.005721653346
1.50035705     0.005252471659
1.50035725     0.004192264285
1.50035745     0.003379264614
1.50035765     0.003065987956
1.50035785     0.002992488677
1.50035805     0.003758632112
1.50035825     0.00439795712
1.50035845     0.003703230759
1.50035865     0.003503050888
1.50035885     0.002811966231
1.50035905     0.002501085401
1.50035925     0.002837193199
1.50035945     0.002151329769
1.50035965     0.000893239805
1.50035985     0.002808864927
1.50036005     0.007682762574
1.50036025     0.01305401791
1.50036045     0.01840995625
1.50036065     0.02105573192
1.50036085     0.02240762301
1.50036105     0.02235900797
1.50036125     0.0219673086
1.50036145     0.02226722799
1.50036165     0.02093589492
1.50036185     0.01885039546
1.50036205     0.01484353561
1.50036225     0.009899775498
1.50036245     0.005743553396
1.50036265     0.001797748613
1.50036285     0.001220884849
1.50036305     0.001782643143
1.50036325     0.002286351286
1.50036345     0.001293941285
1.50036365     0.0004532995808
1.50036385     0.001359110349
1.50036405     0.003143877722
1.50036425     0.004387777764
1.50036445     0.005905611906
1.50036465     0.006025258452
1.50036485     0.005727197975
1.50036505     0.005069905426
1.50036525     0.003678519744
1.50036545     0.003235721961
1.50036565     0.002231718274
1.50036585     0.00245410623
1.50036605     0.002295704326
1.50036625     0.003339086892
1.50036645     0.003680475056
1.50036665     0.00511884084
1.50036685     0.006059490144
1.50036705     0.008143087849
1.50036725     0.009561439976
1.50036745     0.0104098022
1.50036765     0.01026652008
1.50036785     0.008494610898
1.50036805     0.006870307028
1.50036825     0.004538413137
1.50036845     0.003161512548
1.50036865     0.002134432551
1.50036885     0.002051894553
1.50036905     0.002094173105
1.50036925     0.003477973631
1.50036945     0.00477272179
1.50036965     0.006095954217
1.50036985     0.007560002618
1.50037005     0.008140852675
1.50037025     0.009153510444
1.50037045     0.009816512465
1.50037065     0.009966647252
1.50037085     0.01093572285
1.50037105     0.01140748058
1.50037125     0.01218289789
1.50037145     0.01204895228
1.50037165     0.01090013236
1.50037185     0.00993231032
1.50037205     0.008164148778
1.50037225     0.007167759351
1.50037245     0.005146739539
1.50037265     0.003316124668
1.50037285     0.002980158897
1.50037305     0.00354711106
1.50037325     0.004004667513
1.50037345     0.004363836721
1.50037365     0.003434133716
1.50037385     0.003428818891
1.50037405     0.002947273897
1.50037425     0.003212449141
1.50037445     0.003188993316
1.50037465     0.003211048432
1.50037485     0.003620905802
1.50037505     0.00363255362
1.50037525     0.004731840454
1.50037545     0.005074936897
1.50037565     0.005852674134
1.50037585     0.005707466509
1.50037605     0.004667801782
1.50037625     0.003986302298
1.50037645     0.002992937807
1.50037665     0.003034169553
1.50037685     0.004121476784
1.50037705     0.004639950581
1.50037725     0.005748100579
1.50037745     0.00613301713
1.50037765     0.005536179524
1.50037785     0.004661526531
1.50037805     0.002724384423
1.50037825     0.001956835855
1.50037845     0.003055306152
1.50037865     0.00366109889
1.50037885     0.003760224674
1.50037905     0.00407777587
1.50037925     0.003696590662
1.50037945     0.004095164128
1.50037965     0.004053126089
1.50037985     0.003777895356
1.50038005     0.003767851274
1.50038025     0.003190219635
1.50038045     0.002948501613
1.50038065     0.003243922023
1.50038085     0.00288141286
1.50038105     0.003368674545
1.50038125     0.003797477577
1.50038145     0.00410695374
1.50038165     0.005017002579
1.50038185     0.004808566999
1.50038205     0.004674949683
1.50038225     0.004179526586
1.50038245     0.003292712849
1.50038265     0.003291859059
1.50038285     0.002907979302
1.50038305     0.003274593269
1.50038325     0.003967958502
1.50038345     0.0042744698
1.50038365     0.005576596595
1.50038385     0.006544832606
1.50038405     0.007849131711
1.50038425     0.008834579028
1.50038445     0.008600712754
1.50038465     0.008316625841
1.50038485     0.006814145017
1.50038505     0.005981039256
1.50038525     0.004190724343
1.50038545     0.002463632263
1.50038565     0.002502532443
1.50038585     0.006185240112
1.50038605     0.008944897912
1.50038625     0.0113692265
1.50038645     0.01199525967
1.50038665     0.01138286386
1.50038685     0.01069940999
1.50038705     0.009548425674
1.50038725     0.009505973198
1.50038745     0.00886735227
1.50038765     0.008920403197
1.50038785     0.008387871087
1.50038805     0.008237811737
1.50038825     0.00815174263
1.50038845     0.008026931435
1.50038865     0.00883537624
1.50038885     0.008846934885
1.50038905     0.009299888276
1.50038925     0.008709214628
1.50038945     0.007720834576
1.50038965     0.006971685216
1.50038985     0.005587527528
1.50039005     0.005334828049
1.50039025     0.004366452806
1.50039045     0.004301657435
1.50039065     0.004174635746
1.50039085     0.004172756337
1.50039105     0.004881425761
1.50039125     0.004623373039
1.50039145     0.005028810818
1.50039165     0.005015113857
1.50039185     0.005258900113
1.50039205     0.005799418315
1.50039225     0.005728024524
1.50039245     0.006344908848
1.50039265     0.006334363017
1.50039285     0.00694768643
1.50039305     0.00710581569
1.50039325     0.006547237281
1.50039345     0.006321814843
1.50039365     0.005267815199
1.50039385     0.004784868564
1.50039405     0.004612045828
1.50039425     0.004264465068
1.50039445     0.005014680792
1.50039465     0.004998835269
1.50039485     0.005911802873
1.50039505     0.006094499491
1.50039525     0.0066696289
1.50039545     0.007040960714
1.50039565     0.007244075648
1.50039585     0.007693348918
1.50039605     0.006856719032
1.50039625     0.006122499239
1.50039645     0.004122172948
1.50039665     0.002621432766
1.50039685     0.001259559533
1.50039705     0.001751656877
1.50039725     0.00177926512
1.50039745     0.001597655704
1.50039765     0.001190977287
1.50039785     0.003161294386
1.50039805     0.006205713376
1.50039825     0.009944259189
1.50039845     0.01192514692
1.50039865     0.01273269951
1.50039885     0.0122456504
1.50039905     0.01043867599
1.50039925     0.009583232924
1.50039945     0.008458468132
1.50039965     0.00808859244
1.50039985     0.008963749744
1.50040005     0.009369711392
1.50040025     0.01015468407
1.50040045     0.009836854413
1.50040065     0.01010697149
1.50040085     0.01176682301
1.50040105     0.0155071523
1.50040125     0.02006590366
1.50040145     0.02302165702
1.50040165     0.02441363037
1.50040185     0.02225706354
1.50040205     0.01854461245
1.50040225     0.01369535644
1.50040245     0.009133763611
1.50040265     0.006680970546
1.50040285     0.0052872831
1.50040305     0.005348688457
1.50040325     0.004625409376
1.50040345     0.004758807365
1.50040365     0.004288121592
1.50040385     0.004584423732
1.50040405     0.004484988749
1.50040425     0.003931414802
1.50040445     0.003182442859
1.50040465     0.00135720463
1.50040485     0.001495680539
1.50040505     0.00307778758
1.50040525     0.004923037253
1.50040545     0.00551527366
1.50040565     0.006082434207
1.50040585     0.00517381588
1.50040605     0.004415745847
1.50040625     0.003738775849
1.50040645     0.004808494356
1.50040665     0.006542829797
1.50040685     0.008119936101
1.50040705     0.009168906137
1.50040725     0.00854960084
1.50040745     0.007921595126
1.50040765     0.006212751381
1.50040785     0.00517710112
1.50040805     0.003878960619
1.50040825     0.002638802864
1.50040845     0.001541264472
1.50040865     0.000405828614
1.50040885     0.001775656012
1.50040905     0.004182933364
1.50040925     0.006090639159
1.50040945     0.00827693101
1.50040965     0.008954394609
1.50040985     0.008371432312
1.50041005     0.006974980701
1.50041025     0.004171686247
1.50041045     0.002534535015
1.50041065     0.001611147542
1.50041085     0.002741433214
1.50041105     0.002900138032
1.50041125     0.003941119649
1.50041145     0.004397011828
1.50041165     0.005438933615
1.50041185     0.005709432997
1.50041205     0.005058173556
1.50041225     0.004207132384
1.50041245     0.00217580935
1.50041265     0.001158468309
1.50041285     0.002422650578
1.50041305     0.003404373536
1.50041325     0.004635151941
1.50041345     0.006023845635
1.50041365     0.006622256711
1.50041385     0.007608199026
1.50041405     0.007390613202
1.50041425     0.007758141495
1.50041445     0.007621624973
1.50041465     0.007733000908
1.50041485     0.007960392162
1.50041505     0.007779394276
1.50041525     0.008475404233
1.50041545     0.00827081129
1.50041565     0.008301406167
1.50041585     0.00702084275
1.50041605     0.005322660785
1.50041625     0.004002240952
1.50041645     0.002665086882
1.50041665     0.002833070466
1.50041685     0.003493416123
1.50041705     0.003703106893
1.50041725     0.003809513291
1.50041745     0.002064865548
1.50041765     0.0009676462505
1.50041785     0.003460710868
1.50041805     0.006678542588
1.50041825     0.008190996014
1.50041845     0.009506908245
1.50041865     0.009317202494
1.50041885     0.009189415723
1.50041905     0.008962450549
1.50041925     0.008582739159
1.50041945     0.008733536117
1.50041965     0.008233171888
1.50041985     0.008470701054
1.50042005     0.007521305699
1.50042025     0.006648836657
1.50042045     0.005274226889
1.50042065     0.004053996876
1.50042085     0.003746392904
1.50042105     0.003904626472
1.50042125     0.005368659738
1.50042145     0.007083712611
1.50042165     0.007542169187
1.50042185     0.007833277807
1.50042205     0.007088415325
1.50042225     0.006408519577
1.50042245     0.006329398602
1.50042265     0.005735538434
1.50042285     0.00551804807
1.50042305     0.004217739683
1.50042325     0.003297035582
1.50042345     0.002497545676
1.50042365     0.002846606309
1.50042385     0.003172527533
1.50042405     0.003715650411
1.50042425     0.003955815453
1.50042445     0.004296619911
1.50042465     0.004857790656
1.50042485     0.005420593545
1.50042505     0.006779058371
1.50042525     0.007648326922
1.50042545     0.008897807449
1.50042565     0.008710062131
1.50042585     0.008896557614
1.50042605     0.00859738607
1.50042625     0.008343280293
1.50042645     0.008119820617
1.50042665     0.006752463989
1.50042685     0.00586864911
1.50042705     0.004250723869
1.50042725     0.003639913164
1.50042745     0.003394864034
1.50042765     0.003348316997
1.50042785     0.004274304491
1.50042805     0.004652143922
1.50042825     0.005751307588
1.50042845     0.006223815493
1.50042865     0.006195214577
1.50042885     0.006288657896
1.50042905     0.005352836568
1.50042925     0.005109742284
1.50042945     0.004367791582
